Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-04 05:00:00,Finland,Finland,FI,159.34,199.02,73.2,42.02,entsoe.eu,false,
2021-01-04 06:00:00,Finland,Finland,FI,167.17,205.55,72.59,43.36,entsoe.eu,false,
2021-01-04 07:00:00,Finland,Finland,FI,175.04,214.82,71.91,43.22,entsoe.eu,false,
2021-01-04 08:00:00,Finland,Finland,FI,170.42,209.1,72.53,43.76,entsoe.eu,false,
2021-01-04 09:00:00,Finland,Finland,FI,172.23,211.21,72.35,43.68,entsoe.eu,false,
2021-01-04 10:00:00,Finland,Finland,FI,177.75,218.1,71.62,42.68,entsoe.eu,false,
2021-01-04 11:00:00,Finland,Finland,FI,176.56,217.79,71.59,42.42,entsoe.eu,false,
2021-01-04 12:00:00,Finland,Finland,FI,177.92,219.72,71.36,42.59,entsoe.eu,false,
2021-01-04 13:00:00,Finland,Finland,FI,179.28,221.13,71.26,42.68,entsoe.eu,false,
2021-01-04 14:00:00,Finland,Finland,FI,179.54,221.19,71.23,42.98,entsoe.eu,false,
2021-01-04 15:00:00,Finland,Finland,FI,182.29,224.05,70.86,42.4,entsoe.eu,false,
2021-01-04 16:00:00,Finland,Finland,FI,183.25,225.07,70.78,42.68,entsoe.eu,false,
2021-01-04 17:00:00,Finland,Finland,FI,184.67,226.55,70.45,41.89,entsoe.eu,false,
2021-01-04 18:00:00,Finland,Finland,FI,177.0,218.05,71.56,42.07,entsoe.eu,false,
2021-01-04 19:00:00,Finland,Finland,FI,168.59,209.1,72.39,41.8,entsoe.eu,false,
2021-01-04 20:00:00,Finland,Finland,FI,164.53,204.43,72.92,42.24,entsoe.eu,false,
2021-01-04 21:00:00,Finland,Finland,FI,165.78,205.95,72.76,40.63,entsoe.eu,false,
2021-01-04 22:00:00,Finland,Finland,FI,165.19,205.06,73.03,39.37,entsoe.eu,false,
2021-01-04 23:00:00,Finland,Finland,FI,161.78,201.5,73.29,38.52,entsoe.eu,false,
2021-01-05 00:00:00,Finland,Finland,FI,156.46,195.47,74.01,40.08,entsoe.eu,false,
2021-01-05 01:00:00,Finland,Finland,FI,157.84,196.81,73.81,39.53,entsoe.eu,false,
2021-01-05 02:00:00,Finland,Finland,FI,158.33,197.22,73.72,39.68,entsoe.eu,false,
2021-01-05 03:00:00,Finland,Finland,FI,158.21,197.17,73.83,40.48,entsoe.eu,false,
2021-01-05 04:00:00,Finland,Finland,FI,167.45,208.06,72.28,39.94,entsoe.eu,false,
2021-01-05 05:00:00,Finland,Finland,FI,173.15,214.08,71.82,41.24,entsoe.eu,false,
2021-01-05 06:00:00,Finland,Finland,FI,176.51,217.98,71.57,42.11,entsoe.eu,false,
2021-01-05 07:00:00,Finland,Finland,FI,183.27,225.23,70.77,41.97,entsoe.eu,false,
2021-01-05 08:00:00,Finland,Finland,FI,182.44,224.09,70.95,42.63,entsoe.eu,false,
2021-01-05 09:00:00,Finland,Finland,FI,180.99,222.33,71.14,42.51,entsoe.eu,false,
2021-01-05 10:00:00,Finland,Finland,FI,184.93,226.5,70.58,41.55,entsoe.eu,false,
2021-01-05 11:00:00,Finland,Finland,FI,187.78,229.59,70.12,40.96,entsoe.eu,false,
2021-01-05 12:00:00,Finland,Finland,FI,185.86,227.89,70.38,41.29,entsoe.eu,false,
2021-01-05 13:00:00,Finland,Finland,FI,184.26,226.27,70.65,42.07,entsoe.eu,false,
2021-01-05 14:00:00,Finland,Finland,FI,180.64,222.29,71.26,42.88,entsoe.eu,false,
2021-01-05 15:00:00,Finland,Finland,FI,180.48,222.22,71.21,42.74,entsoe.eu,false,
2021-01-05 16:00:00,Finland,Finland,FI,182.55,224.62,70.81,42.06,entsoe.eu,false,
2021-01-05 17:00:00,Finland,Finland,FI,181.29,223.05,71.01,42.46,entsoe.eu,false,
2021-01-05 18:00:00,Finland,Finland,FI,176.85,218.05,71.58,42.36,entsoe.eu,false,
2021-01-05 19:00:00,Finland,Finland,FI,173.13,214.35,71.93,41.8,entsoe.eu,false,
2021-01-05 20:00:00,Finland,Finland,FI,166.11,206.74,72.77,42.49,entsoe.eu,false,
2021-01-05 21:00:00,Finland,Finland,FI,168.56,209.63,72.3,40.59,entsoe.eu,false,
2021-01-05 22:00:00,Finland,Finland,FI,173.96,215.2,71.64,38.43,entsoe.eu,false,
2021-01-05 23:00:00,Finland,Finland,FI,177.59,219.34,71.21,37.76,entsoe.eu,false,
2021-01-06 00:00:00,Finland,Finland,FI,179.64,221.67,70.7,36.58,entsoe.eu,false,
2021-01-06 01:00:00,Finland,Finland,FI,180.11,222.22,70.61,36.26,entsoe.eu,false,
2021-01-06 02:00:00,Finland,Finland,FI,180.83,222.82,70.5,36.38,entsoe.eu,false,
2021-01-06 03:00:00,Finland,Finland,FI,179.93,221.73,70.64,37.23,entsoe.eu,false,
2021-01-06 04:00:00,Finland,Finland,FI,176.6,218.11,71.27,38.78,entsoe.eu,false,
2021-01-06 05:00:00,Finland,Finland,FI,178.19,219.65,71.19,39.29,entsoe.eu,false,
2021-01-06 06:00:00,Finland,Finland,FI,175.83,216.86,71.76,40.45,entsoe.eu,false,
2021-01-06 07:00:00,Finland,Finland,FI,182.61,224.0,70.82,40.23,entsoe.eu,false,
2021-01-06 08:00:00,Finland,Finland,FI,182.55,223.86,70.86,40.69,entsoe.eu,false,
2021-01-06 09:00:00,Finland,Finland,FI,178.64,219.25,71.53,42.15,entsoe.eu,false,
2021-01-06 10:00:00,Finland,Finland,FI,180.48,221.42,71.23,41.76,entsoe.eu,false,
2021-01-06 11:00:00,Finland,Finland,FI,180.92,222.17,71.21,41.61,entsoe.eu,false,
2021-01-06 12:00:00,Finland,Finland,FI,185.05,226.84,70.73,41.0,entsoe.eu,false,
2021-01-06 13:00:00,Finland,Finland,FI,183.79,225.76,71.04,41.85,entsoe.eu,false,
2021-01-06 14:00:00,Finland,Finland,FI,182.33,224.11,71.41,42.69,entsoe.eu,false,
2021-01-06 15:00:00,Finland,Finland,FI,180.33,222.03,71.57,42.9,entsoe.eu,false,
2021-01-06 16:00:00,Finland,Finland,FI,182.82,224.92,71.22,41.9,entsoe.eu,false,
2021-01-06 17:00:00,Finland,Finland,FI,179.47,220.84,71.74,42.86,entsoe.eu,false,
2021-01-06 18:00:00,Finland,Finland,FI,181.58,222.96,71.21,41.23,entsoe.eu,false,
2021-01-06 19:00:00,Finland,Finland,FI,183.95,225.88,70.54,40.1,entsoe.eu,false,
2021-01-06 20:00:00,Finland,Finland,FI,184.8,226.76,70.12,39.12,entsoe.eu,false,
2021-01-06 21:00:00,Finland,Finland,FI,182.97,224.52,70.32,38.97,entsoe.eu,false,
2021-01-06 22:00:00,Finland,Finland,FI,187.47,229.51,69.55,37.85,entsoe.eu,false,
2021-01-06 23:00:00,Finland,Finland,FI,193.98,236.58,68.66,37.27,entsoe.eu,false,
2021-01-07 00:00:00,Finland,Finland,FI,196.44,239.29,68.21,36.09,entsoe.eu,false,
2021-01-07 01:00:00,Finland,Finland,FI,198.03,240.88,67.86,35.33,entsoe.eu,false,
2021-01-07 02:00:00,Finland,Finland,FI,196.93,239.54,68.04,35.88,entsoe.eu,false,
2021-01-07 03:00:00,Finland,Finland,FI,191.53,233.56,68.99,37.74,entsoe.eu,false,
2021-01-07 04:00:00,Finland,Finland,FI,183.32,224.74,70.58,39.79,entsoe.eu,false,
2021-01-07 05:00:00,Finland,Finland,FI,186.44,228.28,70.8,40.49,entsoe.eu,false,
2021-01-07 06:00:00,Finland,Finland,FI,190.99,233.09,70.02,41.29,entsoe.eu,false,
2021-01-07 07:00:00,Finland,Finland,FI,190.94,233.0,69.86,41.73,entsoe.eu,false,
2021-01-07 08:00:00,Finland,Finland,FI,193.38,236.0,69.41,41.47,entsoe.eu,false,
2021-01-07 09:00:00,Finland,Finland,FI,195.79,238.51,69.0,40.84,entsoe.eu,false,
2021-01-07 10:00:00,Finland,Finland,FI,194.68,237.27,69.21,41.24,entsoe.eu,false,
2021-01-07 11:00:00,Finland,Finland,FI,193.27,235.66,69.49,41.78,entsoe.eu,false,
2021-01-07 12:00:00,Finland,Finland,FI,194.66,237.19,69.29,41.43,entsoe.eu,false,
2021-01-07 13:00:00,Finland,Finland,FI,193.43,236.41,69.44,41.35,entsoe.eu,false,
2021-01-07 14:00:00,Finland,Finland,FI,191.69,234.29,69.74,41.66,entsoe.eu,false,
2021-01-07 15:00:00,Finland,Finland,FI,194.05,237.09,69.39,41.04,entsoe.eu,false,
2021-01-07 16:00:00,Finland,Finland,FI,195.57,238.24,69.08,40.93,entsoe.eu,false,
2021-01-07 17:00:00,Finland,Finland,FI,199.91,243.22,68.61,40.72,entsoe.eu,false,
2021-01-07 18:00:00,Finland,Finland,FI,199.39,242.12,68.72,40.9,entsoe.eu,false,
2021-01-07 19:00:00,Finland,Finland,FI,202.72,246.01,67.99,39.3,entsoe.eu,false,
2021-01-07 20:00:00,Finland,Finland,FI,193.82,235.89,69.11,39.64,entsoe.eu,false,
2021-01-07 21:00:00,Finland,Finland,FI,187.32,229.01,69.57,38.17,entsoe.eu,false,
2021-01-07 22:00:00,Finland,Finland,FI,183.3,224.65,69.67,37.99,entsoe.eu,false,
2021-01-07 23:00:00,Finland,Finland,FI,187.01,228.83,68.9,36.67,entsoe.eu,false,
2021-01-08 00:00:00,Finland,Finland,FI,186.33,227.97,69.06,37.03,entsoe.eu,false,
2021-01-08 01:00:00,Finland,Finland,FI,188.0,229.84,68.8,36.7,entsoe.eu,false,
2021-01-08 02:00:00,Finland,Finland,FI,188.82,230.6,68.68,36.65,entsoe.eu,false,
2021-01-08 03:00:00,Finland,Finland,FI,187.43,228.94,69.1,37.71,entsoe.eu,false,
2021-01-08 04:00:00,Finland,Finland,FI,188.34,230.37,69.35,37.79,entsoe.eu,false,
2021-01-08 05:00:00,Finland,Finland,FI,187.17,229.39,70.19,39.11,entsoe.eu,false,
2021-01-08 06:00:00,Finland,Finland,FI,201.38,244.49,68.54,39.4,entsoe.eu,false,
2021-01-08 07:00:00,Finland,Finland,FI,208.43,251.78,67.56,39.31,entsoe.eu,false,
2021-01-08 08:00:00,Finland,Finland,FI,210.05,253.65,67.32,39.26,entsoe.eu,false,
2021-01-08 09:00:00,Finland,Finland,FI,211.66,255.03,67.16,39.06,entsoe.eu,false,
2021-01-08 10:00:00,Finland,Finland,FI,212.64,256.19,66.97,39.02,entsoe.eu,false,
2021-01-08 11:00:00,Finland,Finland,FI,214.14,258.06,66.63,38.34,entsoe.eu,false,
2021-01-08 12:00:00,Finland,Finland,FI,216.78,261.34,66.25,37.87,entsoe.eu,false,
2021-01-08 13:00:00,Finland,Finland,FI,214.93,259.38,66.55,38.45,entsoe.eu,false,
2021-01-08 14:00:00,Finland,Finland,FI,203.09,246.67,68.24,39.52,entsoe.eu,false,
2021-01-08 15:00:00,Finland,Finland,FI,202.51,246.36,68.23,39.43,entsoe.eu,false,
2021-01-08 16:00:00,Finland,Finland,FI,205.68,249.6,67.74,39.63,entsoe.eu,false,
2021-01-08 17:00:00,Finland,Finland,FI,205.93,249.89,67.71,39.68,entsoe.eu,false,
2021-01-08 18:00:00,Finland,Finland,FI,200.97,244.58,68.25,39.9,entsoe.eu,false,
2021-01-08 19:00:00,Finland,Finland,FI,203.37,247.69,67.59,38.25,entsoe.eu,false,
2021-01-08 20:00:00,Finland,Finland,FI,195.83,239.45,68.71,39.05,entsoe.eu,false,
2021-01-08 21:00:00,Finland,Finland,FI,194.15,237.43,68.73,37.86,entsoe.eu,false,
2021-01-08 22:00:00,Finland,Finland,FI,205.82,250.21,66.6,34.16,entsoe.eu,false,
2021-01-08 23:00:00,Finland,Finland,FI,205.43,250.13,66.47,33.55,entsoe.eu,false,
2021-01-09 00:00:00,Finland,Finland,FI,207.1,251.49,66.35,34.15,entsoe.eu,false,
2021-01-09 01:00:00,Finland,Finland,FI,213.33,258.51,65.54,32.99,entsoe.eu,false,
2021-01-09 02:00:00,Finland,Finland,FI,214.55,259.89,65.33,32.94,entsoe.eu,false,
2021-01-09 03:00:00,Finland,Finland,FI,213.21,258.1,65.65,33.79,entsoe.eu,false,
2021-01-09 04:00:00,Finland,Finland,FI,209.02,252.98,66.33,35.33,entsoe.eu,false,
2021-01-09 05:00:00,Finland,Finland,FI,211.35,255.68,66.24,35.56,entsoe.eu,false,
2021-01-09 06:00:00,Finland,Finland,FI,202.99,246.91,67.8,37.62,entsoe.eu,false,
2021-01-09 07:00:00,Finland,Finland,FI,207.45,251.51,67.27,37.99,entsoe.eu,false,
2021-01-09 08:00:00,Finland,Finland,FI,213.42,258.05,66.57,37.9,entsoe.eu,false,
2021-01-09 09:00:00,Finland,Finland,FI,204.8,248.46,67.96,40.47,entsoe.eu,false,
2021-01-09 10:00:00,Finland,Finland,FI,203.75,247.87,68.06,40.61,entsoe.eu,false,
2021-01-09 11:00:00,Finland,Finland,FI,206.95,251.37,67.69,40.39,entsoe.eu,false,
2021-01-09 12:00:00,Finland,Finland,FI,209.29,254.03,67.36,39.87,entsoe.eu,false,
2021-01-09 13:00:00,Finland,Finland,FI,205.61,249.9,67.77,40.46,entsoe.eu,false,
2021-01-09 14:00:00,Finland,Finland,FI,201.13,244.95,68.49,41.25,entsoe.eu,false,
2021-01-09 15:00:00,Finland,Finland,FI,200.24,243.68,68.76,42.18,entsoe.eu,false,
2021-01-09 16:00:00,Finland,Finland,FI,205.27,248.96,68.2,41.8,entsoe.eu,false,
2021-01-09 17:00:00,Finland,Finland,FI,206.8,250.41,67.96,41.97,entsoe.eu,false,
2021-01-09 18:00:00,Finland,Finland,FI,209.06,252.79,67.5,41.0,entsoe.eu,false,
2021-01-09 19:00:00,Finland,Finland,FI,208.13,251.63,67.64,40.53,entsoe.eu,false,
2021-01-09 20:00:00,Finland,Finland,FI,199.34,241.86,68.76,40.74,entsoe.eu,false,
2021-01-09 21:00:00,Finland,Finland,FI,200.0,242.53,68.57,40.09,entsoe.eu,false,
2021-01-09 22:00:00,Finland,Finland,FI,203.9,246.95,67.88,38.68,entsoe.eu,false,
2021-01-09 23:00:00,Finland,Finland,FI,198.43,241.18,68.54,39.3,entsoe.eu,false,
2021-01-10 00:00:00,Finland,Finland,FI,201.1,243.93,68.03,39.02,entsoe.eu,false,
2021-01-10 01:00:00,Finland,Finland,FI,202.85,246.08,67.71,37.95,entsoe.eu,false,
2021-01-10 02:00:00,Finland,Finland,FI,202.3,245.28,67.8,38.53,entsoe.eu,false,
2021-01-10 03:00:00,Finland,Finland,FI,203.27,246.19,67.68,37.95,entsoe.eu,false,
2021-01-10 04:00:00,Finland,Finland,FI,200.03,242.56,68.28,39.45,entsoe.eu,false,
2021-01-10 05:00:00,Finland,Finland,FI,202.83,245.63,67.91,39.33,entsoe.eu,false,
2021-01-10 06:00:00,Finland,Finland,FI,196.82,238.55,68.88,41.47,entsoe.eu,false,
2021-01-10 07:00:00,Finland,Finland,FI,192.81,233.81,69.45,42.16,entsoe.eu,false,
2021-01-10 08:00:00,Finland,Finland,FI,190.44,230.9,69.87,42.8,entsoe.eu,false,
2021-01-10 09:00:00,Finland,Finland,FI,188.33,228.65,70.19,43.37,entsoe.eu,false,
2021-01-10 10:00:00,Finland,Finland,FI,189.21,229.64,70.07,43.18,entsoe.eu,false,
2021-01-10 11:00:00,Finland,Finland,FI,186.47,226.54,70.5,43.9,entsoe.eu,false,
2021-01-10 12:00:00,Finland,Finland,FI,189.89,230.32,69.99,43.0,entsoe.eu,false,
2021-01-10 13:00:00,Finland,Finland,FI,193.67,234.52,69.5,42.48,entsoe.eu,false,
2021-01-10 14:00:00,Finland,Finland,FI,195.17,236.11,69.6,43.34,entsoe.eu,false,
2021-01-10 15:00:00,Finland,Finland,FI,192.13,232.72,70.2,44.92,entsoe.eu,false,
2021-01-10 16:00:00,Finland,Finland,FI,196.01,236.82,69.93,44.85,entsoe.eu,false,
2021-01-10 17:00:00,Finland,Finland,FI,195.66,236.27,69.94,44.83,entsoe.eu,false,
2021-01-10 18:00:00,Finland,Finland,FI,192.52,232.84,70.03,44.16,entsoe.eu,false,
2021-01-10 19:00:00,Finland,Finland,FI,198.31,239.45,68.87,41.29,entsoe.eu,false,
2021-01-10 20:00:00,Finland,Finland,FI,186.54,226.45,70.47,43.74,entsoe.eu,false,
2021-01-10 21:00:00,Finland,Finland,FI,195.63,236.58,68.8,40.23,entsoe.eu,false,
2021-01-10 22:00:00,Finland,Finland,FI,198.48,239.45,68.34,38.11,entsoe.eu,false,
2021-01-10 23:00:00,Finland,Finland,FI,198.36,239.66,68.22,36.64,entsoe.eu,false,
2021-01-11 00:00:00,Finland,Finland,FI,190.94,233.29,69.42,37.77,entsoe.eu,false,
2021-01-11 01:00:00,Finland,Finland,FI,191.39,233.9,69.43,37.46,entsoe.eu,false,
2021-01-11 02:00:00,Finland,Finland,FI,189.31,231.3,69.72,38.55,entsoe.eu,false,
2021-01-11 03:00:00,Finland,Finland,FI,174.08,217.05,72.39,43.24,entsoe.eu,false,
2021-01-11 04:00:00,Finland,Finland,FI,158.05,201.3,75.42,46.94,entsoe.eu,false,
2021-01-11 05:00:00,Finland,Finland,FI,160.0,203.38,75.72,48.5,entsoe.eu,false,
2021-01-11 06:00:00,Finland,Finland,FI,164.31,207.7,75.45,49.32,entsoe.eu,false,
2021-01-11 07:00:00,Finland,Finland,FI,170.45,214.38,74.69,49.23,entsoe.eu,false,
2021-01-11 08:00:00,Finland,Finland,FI,166.61,210.31,75.09,49.41,entsoe.eu,false,
2021-01-11 09:00:00,Finland,Finland,FI,157.57,200.39,76.06,50.08,entsoe.eu,false,
2021-01-11 10:00:00,Finland,Finland,FI,155.76,198.47,76.23,49.91,entsoe.eu,false,
2021-01-11 11:00:00,Finland,Finland,FI,154.81,197.42,76.33,49.76,entsoe.eu,false,
2021-01-11 12:00:00,Finland,Finland,FI,156.68,199.68,76.1,49.13,entsoe.eu,false,
2021-01-11 13:00:00,Finland,Finland,FI,157.1,200.1,76.0,49.14,entsoe.eu,false,
2021-01-11 14:00:00,Finland,Finland,FI,153.21,196.21,76.68,50.53,entsoe.eu,false,
2021-01-11 15:00:00,Finland,Finland,FI,152.44,195.3,76.74,51.01,entsoe.eu,false,
2021-01-11 16:00:00,Finland,Finland,FI,153.64,195.91,76.37,50.86,entsoe.eu,false,
2021-01-11 17:00:00,Finland,Finland,FI,152.98,195.3,76.22,50.85,entsoe.eu,false,
2021-01-11 18:00:00,Finland,Finland,FI,176.5,217.76,72.24,45.37,entsoe.eu,false,
2021-01-11 19:00:00,Finland,Finland,FI,187.15,227.46,70.1,42.57,entsoe.eu,false,
2021-01-11 20:00:00,Finland,Finland,FI,185.52,225.3,70.2,42.47,entsoe.eu,false,
2021-01-11 21:00:00,Finland,Finland,FI,181.17,220.42,70.92,43.35,entsoe.eu,false,
2021-01-11 22:00:00,Finland,Finland,FI,180.68,218.96,71.33,42.46,entsoe.eu,false,
2021-01-11 23:00:00,Finland,Finland,FI,180.69,218.39,71.4,41.62,entsoe.eu,false,
2021-01-12 00:00:00,Finland,Finland,FI,184.16,222.1,70.82,40.43,entsoe.eu,false,
2021-01-12 01:00:00,Finland,Finland,FI,184.34,221.99,70.75,40.47,entsoe.eu,false,
2021-01-12 02:00:00,Finland,Finland,FI,181.93,220.38,71.2,41.36,entsoe.eu,false,
2021-01-12 03:00:00,Finland,Finland,FI,166.37,206.95,74.09,46.2,entsoe.eu,false,
2021-01-12 04:00:00,Finland,Finland,FI,149.67,192.18,76.6,50.9,entsoe.eu,false,
2021-01-12 05:00:00,Finland,Finland,FI,149.62,192.2,76.87,52.01,entsoe.eu,false,
