Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-01-01 00:00:00,Norway,Norway,NO,27.19,53.21,95.53,90.39,entsoe.eu,false,
2024-01-01 01:00:00,Norway,Norway,NO,28.55,54.74,95.25,89.76,entsoe.eu,false,
2024-01-01 02:00:00,Norway,Norway,NO,29.91,56.13,94.93,89.4,entsoe.eu,false,
2024-01-01 03:00:00,Norway,Norway,NO,29.96,56.31,94.86,89.02,entsoe.eu,false,
2024-01-01 04:00:00,Norway,Norway,NO,28.42,54.61,95.03,89.79,entsoe.eu,false,
2024-01-01 05:00:00,Norway,Norway,NO,27.81,54.05,95.16,90.16,entsoe.eu,false,
2024-01-01 06:00:00,Norway,Norway,NO,28.21,54.66,95.16,90.18,entsoe.eu,false,
2024-01-01 07:00:00,Norway,Norway,NO,28.72,55.29,95.02,89.67,entsoe.eu,false,
2024-01-01 08:00:00,Norway,Norway,NO,27.2,53.7,95.37,90.04,entsoe.eu,false,
2024-01-01 09:00:00,Norway,Norway,NO,25.25,51.51,95.69,91.01,entsoe.eu,false,
2024-01-01 10:00:00,Norway,Norway,NO,23.49,49.66,96.02,91.88,entsoe.eu,false,
2024-01-01 11:00:00,Norway,Norway,NO,22.5,48.74,96.19,92.96,entsoe.eu,false,
2024-01-01 12:00:00,Norway,Norway,NO,23.3,49.99,95.99,92.22,entsoe.eu,false,
2024-01-01 13:00:00,Norway,Norway,NO,24.74,51.67,95.73,92.14,entsoe.eu,false,
2024-01-01 14:00:00,Norway,Norway,NO,25.91,53.08,95.5,91.66,entsoe.eu,false,
2024-01-01 15:00:00,Norway,Norway,NO,24.72,51.57,95.85,92.45,entsoe.eu,false,
2024-01-01 16:00:00,Norway,Norway,NO,22.67,48.88,96.38,93.78,entsoe.eu,false,
2024-01-01 17:00:00,Norway,Norway,NO,24.96,50.89,96.16,92.81,entsoe.eu,false,
2024-01-01 18:00:00,Norway,Norway,NO,25.82,51.92,95.91,91.89,entsoe.eu,false,
2024-01-01 19:00:00,Norway,Norway,NO,27.37,54.04,95.43,90.55,entsoe.eu,false,
2024-01-01 20:00:00,Norway,Norway,NO,27.54,53.93,95.46,89.91,entsoe.eu,false,
2024-01-01 21:00:00,Norway,Norway,NO,28.39,54.92,95.29,90.24,entsoe.eu,false,
2024-01-01 22:00:00,Norway,Norway,NO,28.56,55.28,95.11,89.73,entsoe.eu,false,
2024-01-01 23:00:00,Norway,Norway,NO,29.71,56.38,94.87,89.72,entsoe.eu,false,
2024-01-02 00:00:00,Norway,Norway,NO,30.78,57.44,94.68,89.73,entsoe.eu,false,
2024-01-02 01:00:00,Norway,Norway,NO,30.83,57.76,94.6,89.82,entsoe.eu,false,
2024-01-02 02:00:00,Norway,Norway,NO,30.7,57.71,94.64,89.69,entsoe.eu,false,
2024-01-02 03:00:00,Norway,Norway,NO,29.47,56.19,94.77,89.65,entsoe.eu,false,
2024-01-02 04:00:00,Norway,Norway,NO,27.46,53.95,95.0,90.78,entsoe.eu,false,
2024-01-02 05:00:00,Norway,Norway,NO,25.23,51.55,95.41,91.28,entsoe.eu,false,
2024-01-02 06:00:00,Norway,Norway,NO,21.13,46.78,96.14,92.86,entsoe.eu,false,
2024-01-02 07:00:00,Norway,Norway,NO,14.67,39.53,97.36,95.23,entsoe.eu,false,
2024-01-02 08:00:00,Norway,Norway,NO,11.58,36.25,97.94,96.21,entsoe.eu,false,
2024-01-02 09:00:00,Norway,Norway,NO,7.06,31.5,98.39,96.88,entsoe.eu,false,
2024-01-02 10:00:00,Norway,Norway,NO,6.43,30.95,98.47,96.57,entsoe.eu,false,
2024-01-02 11:00:00,Norway,Norway,NO,7.52,32.52,98.18,96.61,entsoe.eu,false,
2024-01-02 12:00:00,Norway,Norway,NO,8.17,33.36,98.06,96.67,entsoe.eu,false,
2024-01-02 13:00:00,Norway,Norway,NO,8.08,33.25,98.06,96.63,entsoe.eu,false,
2024-01-02 14:00:00,Norway,Norway,NO,8.81,34.22,97.93,97.19,entsoe.eu,false,
2024-01-02 15:00:00,Norway,Norway,NO,8.79,34.2,97.97,97.35,entsoe.eu,false,
2024-01-02 16:00:00,Norway,Norway,NO,10.18,35.84,97.75,97.23,entsoe.eu,false,
2024-01-02 17:00:00,Norway,Norway,NO,14.68,40.76,97.11,95.74,entsoe.eu,false,
2024-01-02 18:00:00,Norway,Norway,NO,19.53,45.85,96.47,93.71,entsoe.eu,false,
2024-01-02 19:00:00,Norway,Norway,NO,19.89,46.18,96.41,92.92,entsoe.eu,false,
2024-01-02 20:00:00,Norway,Norway,NO,19.27,45.22,96.53,92.43,entsoe.eu,false,
2024-01-02 21:00:00,Norway,Norway,NO,20.67,46.43,96.29,92.18,entsoe.eu,false,
2024-01-02 22:00:00,Norway,Norway,NO,21.84,47.42,96.19,92.21,entsoe.eu,false,
2024-01-02 23:00:00,Norway,Norway,NO,21.22,46.51,96.43,91.7,entsoe.eu,false,
2024-01-03 00:00:00,Norway,Norway,NO,23.29,48.86,95.93,90.83,entsoe.eu,false,
2024-01-03 01:00:00,Norway,Norway,NO,22.94,48.41,96.06,91.51,entsoe.eu,false,
2024-01-03 02:00:00,Norway,Norway,NO,23.67,49.18,95.99,91.42,entsoe.eu,false,
2024-01-03 03:00:00,Norway,Norway,NO,23.45,48.89,96.02,91.6,entsoe.eu,false,
2024-01-03 04:00:00,Norway,Norway,NO,22.02,47.26,96.11,91.71,entsoe.eu,false,
2024-01-03 05:00:00,Norway,Norway,NO,20.52,45.69,96.28,92.48,entsoe.eu,false,
2024-01-03 06:00:00,Norway,Norway,NO,19.72,45.29,96.37,93.38,entsoe.eu,false,
2024-01-03 07:00:00,Norway,Norway,NO,20.76,46.87,96.23,93.34,entsoe.eu,false,
2024-01-03 08:00:00,Norway,Norway,NO,19.52,45.91,96.49,94.47,entsoe.eu,false,
2024-01-03 09:00:00,Norway,Norway,NO,17.92,44.3,96.68,94.65,entsoe.eu,false,
2024-01-03 10:00:00,Norway,Norway,NO,18.06,44.31,96.65,94.19,entsoe.eu,false,
2024-01-03 11:00:00,Norway,Norway,NO,18.58,44.94,96.54,94.26,entsoe.eu,false,
2024-01-03 12:00:00,Norway,Norway,NO,19.9,46.54,96.27,93.86,entsoe.eu,false,
2024-01-03 13:00:00,Norway,Norway,NO,18.2,44.68,96.55,94.41,entsoe.eu,false,
2024-01-03 14:00:00,Norway,Norway,NO,16.4,42.55,96.82,94.82,entsoe.eu,false,
2024-01-03 15:00:00,Norway,Norway,NO,13.97,39.72,97.24,95.51,entsoe.eu,false,
2024-01-03 16:00:00,Norway,Norway,NO,9.67,35.26,97.81,96.95,entsoe.eu,false,
