Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-04 05:00:00,Norway,Norway,NO,2.86,27.21,99.44,98.86,entsoe.eu,false,
2021-01-04 06:00:00,Norway,Norway,NO,2.64,26.97,99.5,99.5,entsoe.eu,false,
2021-01-04 07:00:00,Norway,Norway,NO,2.68,26.95,99.52,99.52,entsoe.eu,false,
2021-01-04 08:00:00,Norway,Norway,NO,2.59,26.78,99.54,99.54,entsoe.eu,false,
2021-01-04 09:00:00,Norway,Norway,NO,2.55,26.67,99.55,99.55,entsoe.eu,false,
2021-01-04 10:00:00,Norway,Norway,NO,2.57,26.68,99.54,99.54,entsoe.eu,false,
2021-01-04 11:00:00,Norway,Norway,NO,2.63,26.76,99.53,99.53,entsoe.eu,false,
2021-01-04 12:00:00,Norway,Norway,NO,2.6,26.78,99.54,99.54,entsoe.eu,false,
2021-01-04 13:00:00,Norway,Norway,NO,2.56,26.77,99.54,99.54,entsoe.eu,false,
2021-01-04 14:00:00,Norway,Norway,NO,2.53,26.72,99.55,99.55,entsoe.eu,false,
2021-01-04 15:00:00,Norway,Norway,NO,2.58,26.75,99.55,99.55,entsoe.eu,false,
2021-01-04 16:00:00,Norway,Norway,NO,2.66,26.88,99.53,99.53,entsoe.eu,false,
2021-01-04 17:00:00,Norway,Norway,NO,3.13,27.38,99.44,99.43,entsoe.eu,false,
2021-01-04 18:00:00,Norway,Norway,NO,2.73,26.94,99.51,99.51,entsoe.eu,false,
2021-01-04 19:00:00,Norway,Norway,NO,2.87,27.15,99.48,99.48,entsoe.eu,false,
2021-01-04 20:00:00,Norway,Norway,NO,2.87,27.2,99.46,99.46,entsoe.eu,false,
2021-01-04 21:00:00,Norway,Norway,NO,3.01,27.37,99.42,99.42,entsoe.eu,false,
2021-01-04 22:00:00,Norway,Norway,NO,3.14,27.53,99.38,99.38,entsoe.eu,false,
2021-01-04 23:00:00,Norway,Norway,NO,3.23,27.64,99.38,99.38,entsoe.eu,false,
2021-01-05 00:00:00,Norway,Norway,NO,3.32,27.77,99.36,99.36,entsoe.eu,false,
2021-01-05 01:00:00,Norway,Norway,NO,3.32,27.77,99.36,99.36,entsoe.eu,false,
2021-01-05 02:00:00,Norway,Norway,NO,3.37,27.86,99.35,99.35,entsoe.eu,false,
2021-01-05 03:00:00,Norway,Norway,NO,3.2,27.71,99.38,99.38,entsoe.eu,false,
2021-01-05 04:00:00,Norway,Norway,NO,2.96,27.4,99.44,99.44,entsoe.eu,false,
2021-01-05 05:00:00,Norway,Norway,NO,2.74,27.14,99.52,99.52,entsoe.eu,false,
2021-01-05 06:00:00,Norway,Norway,NO,3.68,28.2,99.34,99.33,entsoe.eu,false,
2021-01-05 07:00:00,Norway,Norway,NO,7.22,32.38,98.65,98.6,entsoe.eu,false,
2021-01-05 08:00:00,Norway,Norway,NO,5.69,30.6,98.95,98.92,entsoe.eu,false,
2021-01-05 09:00:00,Norway,Norway,NO,5.81,30.76,98.94,98.91,entsoe.eu,false,
2021-01-05 10:00:00,Norway,Norway,NO,3.42,28.0,99.4,99.4,entsoe.eu,false,
2021-01-05 11:00:00,Norway,Norway,NO,3.27,27.82,99.44,99.44,entsoe.eu,false,
2021-01-05 12:00:00,Norway,Norway,NO,3.23,27.76,99.45,99.45,entsoe.eu,false,
2021-01-05 13:00:00,Norway,Norway,NO,5.37,30.29,99.04,99.01,entsoe.eu,false,
2021-01-05 14:00:00,Norway,Norway,NO,3.25,27.81,99.45,99.45,entsoe.eu,false,
2021-01-05 15:00:00,Norway,Norway,NO,4.77,29.6,99.15,99.13,entsoe.eu,false,
2021-01-05 16:00:00,Norway,Norway,NO,9.75,35.43,98.21,98.13,entsoe.eu,false,
2021-01-05 17:00:00,Norway,Norway,NO,10.14,35.89,98.13,98.05,entsoe.eu,false,
2021-01-05 18:00:00,Norway,Norway,NO,5.75,30.74,98.97,98.94,entsoe.eu,false,
2021-01-05 19:00:00,Norway,Norway,NO,3.23,27.78,99.46,99.46,entsoe.eu,false,
2021-01-05 20:00:00,Norway,Norway,NO,3.3,27.91,99.44,99.44,entsoe.eu,false,
2021-01-05 21:00:00,Norway,Norway,NO,3.41,28.09,99.41,99.41,entsoe.eu,false,
2021-01-05 22:00:00,Norway,Norway,NO,3.52,28.22,99.38,99.38,entsoe.eu,false,
2021-01-05 23:00:00,Norway,Norway,NO,3.66,28.41,99.34,99.34,entsoe.eu,false,
2021-01-06 00:00:00,Norway,Norway,NO,4.05,28.87,99.23,99.23,entsoe.eu,false,
2021-01-06 01:00:00,Norway,Norway,NO,4.3,29.12,99.24,99.23,entsoe.eu,false,
2021-01-06 02:00:00,Norway,Norway,NO,3.62,28.3,99.34,99.34,entsoe.eu,false,
2021-01-06 03:00:00,Norway,Norway,NO,3.62,28.33,99.34,99.34,entsoe.eu,false,
2021-01-06 04:00:00,Norway,Norway,NO,3.66,28.41,99.34,99.13,entsoe.eu,false,
2021-01-06 05:00:00,Norway,Norway,NO,3.49,28.21,99.38,98.71,entsoe.eu,false,
2021-01-06 06:00:00,Norway,Norway,NO,3.5,28.26,99.38,98.31,entsoe.eu,false,
2021-01-06 07:00:00,Norway,Norway,NO,3.96,28.77,99.3,98.62,entsoe.eu,false,
2021-01-06 08:00:00,Norway,Norway,NO,3.4,28.05,99.41,98.77,entsoe.eu,false,
2021-01-06 09:00:00,Norway,Norway,NO,4.14,28.8,99.32,99.32,entsoe.eu,false,
2021-01-06 10:00:00,Norway,Norway,NO,3.34,27.9,99.42,99.42,entsoe.eu,false,
2021-01-06 11:00:00,Norway,Norway,NO,3.25,27.81,99.44,99.44,entsoe.eu,false,
2021-01-06 12:00:00,Norway,Norway,NO,3.31,27.88,99.43,99.43,entsoe.eu,false,
2021-01-06 13:00:00,Norway,Norway,NO,3.01,27.54,99.48,99.48,entsoe.eu,false,
2021-01-06 14:00:00,Norway,Norway,NO,5.14,29.92,99.18,99.18,entsoe.eu,false,
2021-01-06 15:00:00,Norway,Norway,NO,10.86,36.33,98.41,98.39,entsoe.eu,false,
2021-01-06 16:00:00,Norway,Norway,NO,4.39,29.06,99.27,99.27,entsoe.eu,false,
2021-01-06 17:00:00,Norway,Norway,NO,4.59,29.3,99.19,99.17,entsoe.eu,false,
2021-01-06 18:00:00,Norway,Norway,NO,3.17,27.59,99.46,99.46,entsoe.eu,false,
2021-01-06 19:00:00,Norway,Norway,NO,3.27,27.67,99.44,99.44,entsoe.eu,false,
2021-01-06 20:00:00,Norway,Norway,NO,3.26,27.61,99.44,99.44,entsoe.eu,false,
2021-01-06 21:00:00,Norway,Norway,NO,3.31,27.66,99.43,99.43,entsoe.eu,false,
2021-01-06 22:00:00,Norway,Norway,NO,3.44,27.8,99.39,99.39,entsoe.eu,false,
2021-01-06 23:00:00,Norway,Norway,NO,3.43,27.82,99.37,98.97,entsoe.eu,false,
2021-01-07 00:00:00,Norway,Norway,NO,3.48,27.89,99.35,98.7,entsoe.eu,false,
2021-01-07 01:00:00,Norway,Norway,NO,3.56,27.91,99.34,98.79,entsoe.eu,false,
2021-01-07 02:00:00,Norway,Norway,NO,3.92,28.3,99.27,99.26,entsoe.eu,false,
2021-01-07 03:00:00,Norway,Norway,NO,3.41,27.67,99.37,99.37,entsoe.eu,false,
2021-01-07 04:00:00,Norway,Norway,NO,10.07,35.5,98.06,97.98,entsoe.eu,false,
2021-01-07 05:00:00,Norway,Norway,NO,12.51,38.44,97.56,97.47,entsoe.eu,false,
2021-01-07 06:00:00,Norway,Norway,NO,12.89,38.86,97.56,97.45,entsoe.eu,false,
2021-01-07 07:00:00,Norway,Norway,NO,12.98,38.96,97.56,97.45,entsoe.eu,false,
2021-01-07 08:00:00,Norway,Norway,NO,12.58,38.46,97.66,97.56,entsoe.eu,false,
2021-01-07 09:00:00,Norway,Norway,NO,11.85,37.6,97.8,97.7,entsoe.eu,false,
2021-01-07 10:00:00,Norway,Norway,NO,11.68,37.45,97.79,97.7,entsoe.eu,false,
2021-01-07 11:00:00,Norway,Norway,NO,11.75,37.59,97.79,97.7,entsoe.eu,false,
2021-01-07 12:00:00,Norway,Norway,NO,12.0,37.9,97.73,97.63,entsoe.eu,false,
2021-01-07 13:00:00,Norway,Norway,NO,9.72,35.25,98.13,98.07,entsoe.eu,false,
2021-01-07 14:00:00,Norway,Norway,NO,8.12,33.39,98.43,98.38,entsoe.eu,false,
2021-01-07 15:00:00,Norway,Norway,NO,3.12,27.48,99.46,99.46,entsoe.eu,false,
2021-01-07 16:00:00,Norway,Norway,NO,4.27,28.86,99.22,99.21,entsoe.eu,false,
2021-01-07 17:00:00,Norway,Norway,NO,11.48,37.35,97.82,97.73,entsoe.eu,false,
2021-01-07 18:00:00,Norway,Norway,NO,12.39,38.42,97.66,97.56,entsoe.eu,false,
2021-01-07 19:00:00,Norway,Norway,NO,12.48,38.52,97.64,97.54,entsoe.eu,false,
2021-01-07 20:00:00,Norway,Norway,NO,12.08,38.11,97.63,97.54,entsoe.eu,false,
2021-01-07 21:00:00,Norway,Norway,NO,12.38,38.43,97.58,97.49,entsoe.eu,false,
2021-01-07 22:00:00,Norway,Norway,NO,13.08,39.14,97.56,97.43,entsoe.eu,false,
2021-01-07 23:00:00,Norway,Norway,NO,13.22,39.48,97.31,97.23,entsoe.eu,false,
2021-01-08 00:00:00,Norway,Norway,NO,13.53,39.88,97.25,97.15,entsoe.eu,false,
2021-01-08 01:00:00,Norway,Norway,NO,13.84,40.25,97.19,97.08,entsoe.eu,false,
2021-01-08 02:00:00,Norway,Norway,NO,14.0,40.47,97.16,97.05,entsoe.eu,false,
2021-01-08 03:00:00,Norway,Norway,NO,13.58,40.04,97.18,97.1,entsoe.eu,false,
2021-01-08 04:00:00,Norway,Norway,NO,14.15,40.67,97.1,97.01,entsoe.eu,false,
2021-01-08 05:00:00,Norway,Norway,NO,12.48,38.71,97.5,97.42,entsoe.eu,false,
2021-01-08 06:00:00,Norway,Norway,NO,9.85,35.54,98.09,98.03,entsoe.eu,false,
2021-01-08 07:00:00,Norway,Norway,NO,3.44,27.93,99.4,99.4,entsoe.eu,false,
2021-01-08 08:00:00,Norway,Norway,NO,3.13,27.58,99.47,99.47,entsoe.eu,false,
2021-01-08 09:00:00,Norway,Norway,NO,3.12,27.6,99.47,99.47,entsoe.eu,false,
2021-01-08 10:00:00,Norway,Norway,NO,5.0,29.87,99.09,99.07,entsoe.eu,false,
2021-01-08 11:00:00,Norway,Norway,NO,2.8,27.29,99.53,99.53,entsoe.eu,false,
2021-01-08 12:00:00,Norway,Norway,NO,2.8,27.28,99.52,99.52,entsoe.eu,false,
2021-01-08 13:00:00,Norway,Norway,NO,2.81,27.3,99.52,99.52,entsoe.eu,false,
2021-01-08 14:00:00,Norway,Norway,NO,2.77,27.19,99.52,99.52,entsoe.eu,false,
2021-01-08 15:00:00,Norway,Norway,NO,2.76,27.17,99.51,99.51,entsoe.eu,false,
2021-01-08 16:00:00,Norway,Norway,NO,3.94,28.57,99.28,99.26,entsoe.eu,false,
2021-01-08 17:00:00,Norway,Norway,NO,12.3,38.46,97.6,97.52,entsoe.eu,false,
2021-01-08 18:00:00,Norway,Norway,NO,12.74,38.99,97.51,97.41,entsoe.eu,false,
2021-01-08 19:00:00,Norway,Norway,NO,13.41,39.73,97.4,97.29,entsoe.eu,false,
2021-01-08 20:00:00,Norway,Norway,NO,11.7,37.65,97.73,97.64,entsoe.eu,false,
2021-01-08 21:00:00,Norway,Norway,NO,11.29,37.16,97.82,97.73,entsoe.eu,false,
2021-01-08 22:00:00,Norway,Norway,NO,13.67,39.97,97.32,97.2,entsoe.eu,false,
2021-01-08 23:00:00,Norway,Norway,NO,5.62,30.39,98.92,98.73,entsoe.eu,false,
2021-01-09 00:00:00,Norway,Norway,NO,3.42,27.78,99.35,98.19,entsoe.eu,false,
2021-01-09 01:00:00,Norway,Norway,NO,3.44,27.75,99.34,98.1,entsoe.eu,false,
2021-01-09 02:00:00,Norway,Norway,NO,3.45,27.7,99.34,98.44,entsoe.eu,false,
2021-01-09 03:00:00,Norway,Norway,NO,3.52,27.76,99.33,98.75,entsoe.eu,false,
2021-01-09 04:00:00,Norway,Norway,NO,4.18,28.54,99.19,99.04,entsoe.eu,false,
2021-01-09 05:00:00,Norway,Norway,NO,7.31,32.2,98.56,98.52,entsoe.eu,false,
2021-01-09 06:00:00,Norway,Norway,NO,8.6,33.74,98.3,98.26,entsoe.eu,false,
2021-01-09 07:00:00,Norway,Norway,NO,3.72,27.87,99.34,99.34,entsoe.eu,false,
2021-01-09 08:00:00,Norway,Norway,NO,3.27,27.25,99.42,99.42,entsoe.eu,false,
2021-01-09 09:00:00,Norway,Norway,NO,3.15,27.03,99.45,99.45,entsoe.eu,false,
2021-01-09 10:00:00,Norway,Norway,NO,3.18,27.03,99.45,99.45,entsoe.eu,false,
2021-01-09 11:00:00,Norway,Norway,NO,3.21,27.05,99.44,99.44,entsoe.eu,false,
2021-01-09 12:00:00,Norway,Norway,NO,3.23,27.04,99.43,99.43,entsoe.eu,false,
2021-01-09 13:00:00,Norway,Norway,NO,3.33,27.14,99.42,99.42,entsoe.eu,false,
2021-01-09 14:00:00,Norway,Norway,NO,3.29,27.01,99.43,99.43,entsoe.eu,false,
2021-01-09 15:00:00,Norway,Norway,NO,3.29,26.97,99.43,99.43,entsoe.eu,false,
2021-01-09 16:00:00,Norway,Norway,NO,3.46,27.17,99.38,99.38,entsoe.eu,false,
2021-01-09 17:00:00,Norway,Norway,NO,3.57,27.31,99.34,99.34,entsoe.eu,false,
2021-01-09 18:00:00,Norway,Norway,NO,3.4,27.09,99.37,99.37,entsoe.eu,false,
2021-01-09 19:00:00,Norway,Norway,NO,3.14,26.58,99.43,99.43,entsoe.eu,false,
2021-01-09 20:00:00,Norway,Norway,NO,3.21,26.68,99.4,99.4,entsoe.eu,false,
2021-01-09 21:00:00,Norway,Norway,NO,3.21,26.79,99.38,99.2,entsoe.eu,false,
2021-01-09 22:00:00,Norway,Norway,NO,3.2,26.83,99.38,98.63,entsoe.eu,false,
2021-01-09 23:00:00,Norway,Norway,NO,3.06,26.69,99.39,98.35,entsoe.eu,false,
2021-01-10 00:00:00,Norway,Norway,NO,2.94,26.55,99.38,98.19,entsoe.eu,false,
2021-01-10 01:00:00,Norway,Norway,NO,3.34,27.1,99.3,97.99,entsoe.eu,false,
2021-01-10 02:00:00,Norway,Norway,NO,3.38,27.09,99.29,97.5,entsoe.eu,false,
2021-01-10 03:00:00,Norway,Norway,NO,3.23,26.92,99.31,97.73,entsoe.eu,false,
2021-01-10 04:00:00,Norway,Norway,NO,3.26,27.02,99.31,97.72,entsoe.eu,false,
2021-01-10 05:00:00,Norway,Norway,NO,3.38,27.13,99.29,97.67,entsoe.eu,false,
2021-01-10 06:00:00,Norway,Norway,NO,3.21,27.03,99.34,98.46,entsoe.eu,false,
2021-01-10 07:00:00,Norway,Norway,NO,3.25,27.22,99.35,98.13,entsoe.eu,false,
2021-01-10 08:00:00,Norway,Norway,NO,3.23,27.28,99.38,98.22,entsoe.eu,false,
2021-01-10 09:00:00,Norway,Norway,NO,3.17,27.23,99.42,98.68,entsoe.eu,false,
2021-01-10 10:00:00,Norway,Norway,NO,3.21,27.31,99.42,98.7,entsoe.eu,false,
2021-01-10 11:00:00,Norway,Norway,NO,3.31,27.46,99.4,98.78,entsoe.eu,false,
2021-01-10 12:00:00,Norway,Norway,NO,3.31,27.46,99.4,99.16,entsoe.eu,false,
2021-01-10 13:00:00,Norway,Norway,NO,3.32,27.56,99.4,99.29,entsoe.eu,false,
2021-01-10 14:00:00,Norway,Norway,NO,3.23,27.43,99.42,99.42,entsoe.eu,false,
2021-01-10 15:00:00,Norway,Norway,NO,3.37,27.5,99.41,99.41,entsoe.eu,false,
2021-01-10 16:00:00,Norway,Norway,NO,3.17,27.26,99.44,99.44,entsoe.eu,false,
2021-01-10 17:00:00,Norway,Norway,NO,3.26,27.33,99.43,99.43,entsoe.eu,false,
2021-01-10 18:00:00,Norway,Norway,NO,3.11,27.11,99.44,99.44,entsoe.eu,false,
2021-01-10 19:00:00,Norway,Norway,NO,3.18,27.22,99.43,99.43,entsoe.eu,false,
2021-01-10 20:00:00,Norway,Norway,NO,3.21,27.28,99.42,99.42,entsoe.eu,false,
2021-01-10 21:00:00,Norway,Norway,NO,3.03,27.19,99.4,98.99,entsoe.eu,false,
2021-01-10 22:00:00,Norway,Norway,NO,3.19,27.49,99.36,98.2,entsoe.eu,false,
2021-01-10 23:00:00,Norway,Norway,NO,2.62,26.87,99.47,97.85,entsoe.eu,false,
2021-01-11 00:00:00,Norway,Norway,NO,2.58,26.83,99.45,98.44,entsoe.eu,false,
2021-01-11 01:00:00,Norway,Norway,NO,2.64,26.81,99.44,98.35,entsoe.eu,false,
2021-01-11 02:00:00,Norway,Norway,NO,2.69,26.85,99.44,98.07,entsoe.eu,false,
2021-01-11 03:00:00,Norway,Norway,NO,2.7,26.9,99.44,98.21,entsoe.eu,false,
2021-01-11 04:00:00,Norway,Norway,NO,2.6,26.79,99.49,99.49,entsoe.eu,false,
2021-01-11 05:00:00,Norway,Norway,NO,2.54,26.71,99.54,99.54,entsoe.eu,false,
2021-01-11 06:00:00,Norway,Norway,NO,2.52,26.6,99.57,99.57,entsoe.eu,false,
2021-01-11 07:00:00,Norway,Norway,NO,2.83,26.84,99.54,99.54,entsoe.eu,false,
2021-01-11 08:00:00,Norway,Norway,NO,3.01,26.99,99.51,99.51,entsoe.eu,false,
2021-01-11 09:00:00,Norway,Norway,NO,2.5,26.44,99.57,99.57,entsoe.eu,false,
2021-01-11 10:00:00,Norway,Norway,NO,3.45,27.48,99.45,99.44,entsoe.eu,false,
2021-01-11 11:00:00,Norway,Norway,NO,5.18,29.42,99.22,99.2,entsoe.eu,false,
2021-01-11 12:00:00,Norway,Norway,NO,5.54,29.8,99.15,99.13,entsoe.eu,false,
2021-01-11 13:00:00,Norway,Norway,NO,4.62,28.77,99.27,99.25,entsoe.eu,false,
2021-01-11 14:00:00,Norway,Norway,NO,3.2,27.23,99.46,99.46,entsoe.eu,false,
2021-01-11 15:00:00,Norway,Norway,NO,2.54,26.55,99.56,99.56,entsoe.eu,false,
2021-01-11 16:00:00,Norway,Norway,NO,2.49,26.51,99.58,99.58,entsoe.eu,false,
2021-01-11 17:00:00,Norway,Norway,NO,2.4,26.48,99.56,99.56,entsoe.eu,false,
2021-01-11 18:00:00,Norway,Norway,NO,2.27,26.34,99.55,99.19,entsoe.eu,false,
2021-01-11 19:00:00,Norway,Norway,NO,2.49,26.59,99.49,98.08,entsoe.eu,false,
2021-01-11 20:00:00,Norway,Norway,NO,3.97,28.19,99.29,96.79,entsoe.eu,false,
2021-01-11 21:00:00,Norway,Norway,NO,6.62,31.01,98.93,96.29,entsoe.eu,false,
2021-01-11 22:00:00,Norway,Norway,NO,15.95,41.34,97.57,93.73,entsoe.eu,false,
2021-01-11 23:00:00,Norway,Norway,NO,24.66,51.01,96.3,91.08,entsoe.eu,false,
2021-01-12 00:00:00,Norway,Norway,NO,28.97,55.9,95.69,90.2,entsoe.eu,false,
2021-01-12 01:00:00,Norway,Norway,NO,32.03,59.42,95.4,89.64,entsoe.eu,false,
2021-01-12 02:00:00,Norway,Norway,NO,29.07,56.08,95.75,90.7,entsoe.eu,false,
2021-01-12 03:00:00,Norway,Norway,NO,14.47,39.68,97.97,93.97,entsoe.eu,false,
2021-01-12 04:00:00,Norway,Norway,NO,4.0,28.07,99.31,98.93,entsoe.eu,false,
2021-01-12 05:00:00,Norway,Norway,NO,2.75,26.44,99.52,99.52,entsoe.eu,false,
