"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2023","Norway","NO","9","18","220.21","221.18","0.44","956.58","955.79","-0.08","97.77","98.27"
"2023","Norway","NO","9","19","221.18","229.83","3.91","955.79","964.94","0.96","97.68","98.26"
"2023","Norway","NO","9","20","229.83","239.57","4.24","964.94","976.22","1.17","97.56","98.19"
"2023","Norway","NO","9","21","239.57","247.62","3.36","976.22","986.82","1.09","97.42","98.10"
"2023","Norway","NO","9","22","247.62","252.47","1.96","986.82","991.78","0.50","97.38","98.04"
"2023","Norway","NO","9","23","252.47","0","0","991.78","0","0","97.38","98.00"
"2023","Norway","NO","10","0","283.18","296.41","4.67","1025.36","1040.47","1.47","95.87","97.97"
"2023","Norway","NO","10","1","296.41","298.74","0.79","1040.47","1043.90","0.33","95.64","97.91"
"2023","Norway","NO","10","2","298.74","278.40","-6.81","1043.90","1023.52","-1.95","95.64","97.91"
"2023","Norway","NO","10","3","278.40","252.32","-9.37","1023.52","1000.28","-2.27","95.98","98.02"
"2023","Norway","NO","10","4","252.32","225.50","-10.63","1000.28","972.95","-2.73","96.79","98.17"
"2023","Norway","NO","10","5","225.50","216.90","-3.81","972.95","965.28","-0.79","97.27","98.35"
"2023","Norway","NO","10","6","216.90","218.70","0.83","965.28","969.23","0.41","97.57","98.41"
"2023","Norway","NO","10","7","218.70","221.17","1.13","969.23","972.17","0.30","97.64","98.41"
"2023","Norway","NO","10","8","221.17","232.02","4.91","972.17","985.02","1.32","97.55","98.39"
"2023","Norway","NO","10","9","232.02","252.63","8.88","985.02","1008.68","2.40","97.36","98.33"
"2023","Norway","NO","10","10","252.63","268.19","6.16","1008.68","1025.70","1.69","97.15","98.22"
"2023","Norway","NO","10","11","268.19","256.66","-4.30","1025.70","1010.16","-1.52","96.95","98.15"
"2023","Norway","NO","10","12","256.66","231.48","-9.81","1010.16","981.79","-2.81","96.92","98.20"
"2023","Norway","NO","10","13","231.48","210.91","-8.89","981.79","960.05","-2.21","97.28","98.32"
"2023","Norway","NO","10","14","210.91","200.32","-5.02","960.05","950.20","-1.03","97.64","98.43"
"2023","Norway","NO","10","15","200.32","196.11","-2.10","950.20","944.95","-0.55","97.87","98.49"
"2023","Norway","NO","10","16","196.11","197.77","0.85","944.95","942.17","-0.29","97.95","98.51"
"2023","Norway","NO","10","17","197.77","204.02","3.16","942.17","944.61","0.26","97.72","98.50"
"2023","Norway","NO","10","18","204.02","211.09","3.47","944.61","952.63","0.85","97.40","98.47"
"2023","Norway","NO","10","19","211.09","223.84","6.04","952.63","965.35","1.34","97.40","98.42"
"2023","Norway","NO","10","20","223.84","241.64","7.95","965.35","983.64","1.89","97.08","98.35"
"2023","Norway","NO","10","21","241.64","257.49","6.56","983.64","999.28","1.59","96.72","98.22"
"2023","Norway","NO","10","22","257.49","274.74","6.70","999.28","1017.42","1.82","96.43","98.12"
"2023","Norway","NO","10","23","274.74","0","0","1017.42","0","0","96.08","98.03"
"2023","Norway","NO","11","0","424.91","463.32","9.04","1177.97","1221.11","3.66","94.32","97.37"
"2023","Norway","NO","11","1","463.32","473.85","2.27","1221.11","1234.04","1.06","93.91","97.18"
"2023","Norway","NO","11","2","473.85","465.45","-1.77","1234.04","1226.64","-0.60","93.71","97.09"
"2023","Norway","NO","11","3","465.45","393.11","-15.54","1226.64","1150.60","-6.20","94.10","97.14"
"2023","Norway","NO","11","4","393.11","320.69","-18.42","1150.60","1075.56","-6.52","95.06","97.46"
"2023","Norway","NO","11","5","320.69","290.24","-9.50","1075.56","1043.07","-3.02","96.28","97.83"
"2023","Norway","NO","11","6","290.24","290.80","0.19","1043.07","1043.89","0.08","96.78","98.02"
"2023","Norway","NO","11","7","290.80","294.28","1.20","1043.89","1047.46","0.34","96.91","98.04"
"2023","Norway","NO","11","8","294.28","304.28","3.40","1047.46","1059.23","1.12","97.00","98.06"
"2023","Norway","NO","11","9","304.28","300.90","-1.11","1059.23","1057.47","-0.17","96.91","98.02"
"2023","Norway","NO","11","10","300.90","303.02","0.70","1057.47","1059.11","0.16","96.75","98.02"
"2023","Norway","NO","11","11","303.02","304.77","0.58","1059.11","1060.55","0.14","96.75","98.03"
"2023","Norway","NO","11","12","304.77","297.17","-2.49","1060.55","1051.89","-0.82","96.75","98.03"
"2023","Norway","NO","11","13","297.17","271.35","-8.69","1051.89","1022.83","-2.76","97.00","98.07"
"2023","Norway","NO","11","14","271.35","261.88","-3.49","1022.83","1010.55","-1.20","97.32","98.20"
"2023","Norway","NO","11","15","261.88","224.90","-14.12","1010.55","968.24","-4.19","97.51","98.25"
"2023","Norway","NO","11","16","224.90","216.93","-3.54","968.24","958.74","-0.98","97.79","98.45"
"2023","Norway","NO","11","17","216.93","222.71","2.66","958.74","963.60","0.51","97.73","98.48"
"2023","Norway","NO","11","18","222.71","236.14","6.03","963.60","977.00","1.39","97.48","98.44"
"2023","Norway","NO","11","19","236.14","260.02","10.11","977.00","1003.03","2.66","97.08","98.37"
"2023","Norway","NO","11","20","260.02","279.39","7.45","1003.03","1023.42","2.03","96.81","98.26"
"2023","Norway","NO","11","21","279.39","309.93","10.93","1023.42","1054.24","3.01","96.51","98.14"
"2023","Norway","NO","11","22","309.93","358.34","15.62","1054.24","1105.78","4.89","95.74","97.97"
"2023","Norway","NO","11","23","358.34","0","0","1105.78","0","0","95.06","97.69"
"2023","Norway","NO","12","0","605.94","620.05","2.33","1416.95","1433.31","1.15","92.88","96.49"
"2023","Norway","NO","12","1","620.05","648.66","4.61","1433.31","1463.35","2.10","92.85","96.41"
"2023","Norway","NO","12","2","648.66","653.90","0.81","1463.35","1469.39","0.41","92.80","96.29"
"2023","Norway","NO","12","3","653.90","631.20","-3.47","1469.39","1445.38","-1.63","92.85","96.22"
"2023","Norway","NO","12","4","631.20","557.95","-11.60","1445.38","1365.30","-5.54","93.35","96.26"
"2023","Norway","NO","12","5","557.95","504.33","-9.61","1365.30","1307.86","-4.21","93.92","96.60"
"2023","Norway","NO","12","6","504.33","482.77","-4.27","1307.86","1281.80","-1.99","94.62","96.88"
"2023","Norway","NO","12","7","482.77","482.50","-0.06","1281.80","1280.61","-0.09","94.96","97.04"
"2023","Norway","NO","12","8","482.50","461.96","-4.26","1280.61","1259.52","-1.65","95.10","97.09"
"2023","Norway","NO","12","9","461.96","459.48","-0.54","1259.52","1258.67","-0.07","95.25","97.18"
"2023","Norway","NO","12","10","459.48","469.02","2.08","1258.67","1271.09","0.99","95.10","97.16"
"2023","Norway","NO","12","11","469.02","492.60","5.03","1271.09","1298.19","2.13","94.99","97.10"
"2023","Norway","NO","12","12","492.60","474.65","-3.64","1298.19","1277.37","-1.60","94.78","96.97"
"2023","Norway","NO","12","13","474.65","460.54","-2.97","1277.37","1260.34","-1.33","95.02","97.07"
"2023","Norway","NO","12","14","460.54","453.22","-1.59","1260.34","1250.23","-0.80","95.23","97.16"
"2023","Norway","NO","12","15","453.22","475.04","4.81","1250.23","1273.10","1.83","95.50","97.24"
"2023","Norway","NO","12","16","475.04","466.05","-1.89","1273.10","1263.03","-0.79","95.45","97.16"
"2023","Norway","NO","12","17","466.05","486.10","4.30","1263.03","1286.89","1.89","95.36","97.21"
"2023","Norway","NO","12","18","486.10","512.89","5.51","1286.89","1317.30","2.36","94.99","97.09"
"2023","Norway","NO","12","19","512.89","512.60","-0.06","1317.30","1316.05","-0.09","94.56","96.93"
"2023","Norway","NO","12","20","512.60","508.13","-0.87","1316.05","1309.72","-0.48","94.30","96.92"
"2023","Norway","NO","12","21","508.13","559.94","10.20","1309.72","1365.71","4.27","94.02","96.94"
"2023","Norway","NO","12","22","559.94","585.60","4.58","1365.71","1390.54","1.82","93.45","96.70"
"2023","Norway","NO","12","23","585.60","0","0","1390.54","0","0","93.02","96.61"
"2024","Norway","NO","1","0","515.51","541.21","4.99","1312.45","1341.14","2.19","94.15","96.87"
"2024","Norway","NO","1","1","541.21","562.69","3.97","1341.14","1364.13","1.71","93.87","96.74"
"2024","Norway","NO","1","2","562.69","548.42","-2.54","1364.13","1348.31","-1.16","93.61","96.63"
"2024","Norway","NO","1","3","548.42","509.96","-7.01","1348.31","1308.64","-2.94","93.83","96.69"
"2024","Norway","NO","1","4","509.96","446.47","-12.45","1308.64","1242.28","-5.07","94.43","96.86"
"2024","Norway","NO","1","5","446.47","414.24","-7.22","1242.28","1208.46","-2.72","95.37","97.17"
"2024","Norway","NO","1","6","414.24","402.04","-2.95","1208.46","1195.03","-1.11","95.97","97.36"
"2024","Norway","NO","1","7","402.04","399.37","-0.66","1195.03","1193.06","-0.16","96.18","97.42"
"2024","Norway","NO","1","8","399.37","387.14","-3.06","1193.06","1182.51","-0.88","96.16","97.42"
"2024","Norway","NO","1","9","387.14","394.00","1.77","1182.51","1192.28","0.83","96.22","97.45"
"2024","Norway","NO","1","10","394.00","405.10","2.82","1192.28","1205.35","1.10","96.17","97.43"
"2024","Norway","NO","1","11","405.10","410.03","1.22","1205.35","1211.30","0.49","96.07","97.39"
"2024","Norway","NO","1","12","410.03","395.70","-3.49","1211.30","1194.46","-1.39","95.98","97.34"
"2024","Norway","NO","1","13","395.70","362.00","-8.52","1194.46","1157.20","-3.12","96.13","97.41"
"2024","Norway","NO","1","14","362.00","357.28","-1.30","1157.20","1151.44","-0.50","96.47","97.56"
"2024","Norway","NO","1","15","357.28","363.44","1.72","1151.44","1158.40","0.60","96.63","97.61"
"2024","Norway","NO","1","16","363.44","394.54","8.56","1158.40","1192.24","2.92","96.69","97.57"
"2024","Norway","NO","1","17","394.54","411.03","4.18","1192.24","1209.67","1.46","96.44","97.42"
"2024","Norway","NO","1","18","411.03","409.87","-0.28","1209.67","1206.41","-0.27","96.13","97.31"
"2024","Norway","NO","1","19","409.87","398.84","-2.69","1206.41","1192.26","-1.17","95.80","97.29"
"2024","Norway","NO","1","20","398.84","415.32","4.13","1192.26","1209.22","1.42","95.73","97.36"
"2024","Norway","NO","1","21","415.32","427.00","2.81","1209.22","1216.97","0.64","95.45","97.28"
"2024","Norway","NO","1","22","427.00","458.79","7.44","1216.97","1250.18","2.73","95.05","97.27"
"2024","Norway","NO","1","23","458.79","0","0","1250.18","0","0","94.61","97.13"
"2024","Norway","NO","2","0","421.90","442.50","4.88","1159.17","1181.78","1.95","93.94","97.15"
"2024","Norway","NO","2","1","442.50","452.07","2.16","1181.78","1193.07","0.96","93.74","97.04"
"2024","Norway","NO","2","2","452.07","437.66","-3.19","1193.07","1175.80","-1.45","93.60","96.98"
"2024","Norway","NO","2","3","437.66","383.41","-12.40","1175.80","1117.85","-4.93","93.84","97.06"
"2024","Norway","NO","2","4","383.41","330.06","-13.91","1117.85","1059.88","-5.19","94.73","97.34"
"2024","Norway","NO","2","5","330.06","296.63","-10.13","1059.88","1025.31","-3.26","95.52","97.65"
"2024","Norway","NO","2","6","296.63","278.99","-5.95","1025.31","1008.73","-1.62","96.07","97.83"
"2024","Norway","NO","2","7","278.99","284.77","2.07","1008.73","1015.33","0.65","96.27","97.90"
"2024","Norway","NO","2","8","284.77","293.29","2.99","1015.33","1026.75","1.12","96.28","97.88"
"2024","Norway","NO","2","9","293.29","296.65","1.15","1026.75","1030.28","0.34","96.14","97.83"
"2024","Norway","NO","2","10","296.65","302.33","1.91","1030.28","1036.21","0.58","96.01","97.83"
"2024","Norway","NO","2","11","302.33","307.51","1.71","1036.21","1043.15","0.67","95.89","97.81"
"2024","Norway","NO","2","12","307.51","286.37","-6.87","1043.15","1017.31","-2.48","95.87","97.78"
"2024","Norway","NO","2","13","286.37","265.95","-7.13","1017.31","992.64","-2.43","96.11","97.88"
"2024","Norway","NO","2","14","265.95","254.53","-4.29","992.64","980.59","-1.21","96.39","98.00"
"2024","Norway","NO","2","15","254.53","252.04","-0.98","980.59","979.83","-0.08","96.85","98.07"
"2024","Norway","NO","2","16","252.04","278.81","10.62","979.83","1011.03","3.18","97.05","98.06"
"2024","Norway","NO","2","17","278.81","279.96","0.41","1011.03","1011.73","0.07","96.68","97.87"
"2024","Norway","NO","2","18","279.96","285.45","1.96","1011.73","1017.77","0.60","96.35","97.82"
"2024","Norway","NO","2","19","285.45","299.93","5.07","1017.77","1034.20","1.61","96.07","97.78"
"2024","Norway","NO","2","20","299.93","321.18","7.08","1034.20","1054.88","2.00","95.91","97.73"
"2024","Norway","NO","2","21","321.18","353.61","10.10","1054.88","1087.36","3.08","95.56","97.64"
"2024","Norway","NO","2","22","353.61","390.67","10.48","1087.36","1125.32","3.49","94.97","97.49"
"2024","Norway","NO","2","23","390.67","0","0","1125.32","0","0","94.49","97.32"
"2024","Norway","NO","3","0","321.83","333.59","3.65","1102.87","1116.67","1.25","95.10","97.77"
"2024","Norway","NO","3","1","333.59","334.53","0.28","1116.67","1118.69","0.18","94.93","97.69"
"2024","Norway","NO","3","2","334.53","328.59","-1.78","1118.69","1112.14","-0.59","94.85","97.69"
"2024","Norway","NO","3","3","328.59","308.32","-6.17","1112.14","1089.06","-2.08","94.95","97.71"
"2024","Norway","NO","3","4","308.32","287.05","-6.90","1089.06","1068.16","-1.92","95.32","97.83"
"2024","Norway","NO","3","5","287.05","276.99","-3.50","1068.16","1060.57","-0.71","95.85","97.95"
"2024","Norway","NO","3","6","276.99","301.29","8.77","1060.57","1092.90","3.05","96.36","98.03"
"2024","Norway","NO","3","7","301.29","318.89","5.84","1092.90","1114.46","1.97","96.28","97.90"
"2024","Norway","NO","3","8","318.89","350.74","9.99","1114.46","1153.66","3.52","95.99","97.83"
"2024","Norway","NO","3","9","350.74","381.97","8.90","1153.66","1191.16","3.25","95.50","97.69"
"2024","Norway","NO","3","10","381.97","399.89","4.69","1191.16","1211.88","1.74","95.03","97.56"
"2024","Norway","NO","3","11","399.89","407.27","1.85","1211.88","1221.41","0.79","94.67","97.48"
"2024","Norway","NO","3","12","407.27","366.69","-9.96","1221.41","1171.62","-4.08","94.63","97.42"
"2024","Norway","NO","3","13","366.69","314.12","-14.34","1171.62","1107.49","-5.47","95.11","97.63"
"2024","Norway","NO","3","14","314.12","273.51","-12.93","1107.49","1058.20","-4.45","95.85","97.89"
"2024","Norway","NO","3","15","273.51","237.04","-13.33","1058.20","1015.78","-4.01","96.68","98.08"
"2024","Norway","NO","3","16","237.04","221.40","-6.60","1015.78","997.90","-1.76","97.35","98.26"
"2024","Norway","NO","3","17","221.40","227.06","2.56","997.90","1004.05","0.62","97.64","98.33"
"2024","Norway","NO","3","18","227.06","232.19","2.26","1004.05","1007.61","0.35","97.39","98.28"
"2024","Norway","NO","3","19","232.19","245.52","5.74","1007.61","1021.67","1.40","97.07","98.24"
"2024","Norway","NO","3","20","245.52","273.61","11.44","1021.67","1052.52","3.02","96.80","98.17"
"2024","Norway","NO","3","21","273.61","287.33","5.01","1052.52","1065.10","1.20","96.23","98.02"
"2024","Norway","NO","3","22","287.33","310.90","8.20","1065.10","1093.05","2.62","95.66","97.96"
"2024","Norway","NO","3","23","310.90","0","0","1093.05","0","0","95.23","97.83"
"2024","Norway","NO","4","0","264.58","264.92","0.13","1002.41","1004.25","0.18","95.59","98.00"
"2024","Norway","NO","4","1","264.92","257.75","-2.71","1004.25","996.25","-0.80","95.58","97.98"
"2024","Norway","NO","4","2","257.75","231.13","-10.33","996.25","967.56","-2.88","95.66","98.01"
"2024","Norway","NO","4","3","231.13","206.33","-10.73","967.56","942.64","-2.58","96.24","98.19"
"2024","Norway","NO","4","4","206.33","193.68","-6.13","942.64","931.58","-1.17","97.09","98.38"
"2024","Norway","NO","4","5","193.68","207.00","6.88","931.58","950.95","2.08","97.63","98.50"
"2024","Norway","NO","4","6","207.00","239.36","15.63","950.95","991.58","4.27","97.87","98.44"
"2024","Norway","NO","4","7","239.36","264.91","10.67","991.58","1024.61","3.33","97.53","98.27"
"2024","Norway","NO","4","8","264.91","307.15","15.95","1024.61","1076.98","5.11","96.99","98.14"
"2024","Norway","NO","4","9","307.15","350.35","14.06","1076.98","1132.35","5.14","96.28","97.92"
"2024","Norway","NO","4","10","350.35","367.90","5.01","1132.35","1154.30","1.94","95.91","97.69"
"2024","Norway","NO","4","11","367.90","379.21","3.07","1154.30","1166.40","1.05","95.72","97.60"
"2024","Norway","NO","4","12","379.21","344.05","-9.27","1166.40","1121.18","-3.88","95.75","97.53"
"2024","Norway","NO","4","13","344.05","281.53","-18.17","1121.18","1039.92","-7.25","95.96","97.70"
"2024","Norway","NO","4","14","281.53","225.92","-19.75","1039.92","968.81","-6.84","96.29","98.01"
"2024","Norway","NO","4","15","225.92","181.97","-19.45","968.81","917.49","-5.30","97.24","98.32"
"2024","Norway","NO","4","16","181.97","159.98","-12.08","917.49","893.06","-2.66","97.98","98.59"
"2024","Norway","NO","4","17","159.98","157.19","-1.74","893.06","888.59","-0.50","98.20","98.71"
"2024","Norway","NO","4","18","157.19","163.72","4.15","888.59","893.90","0.60","98.11","98.73"
"2024","Norway","NO","4","19","163.72","175.56","7.23","893.90","904.19","1.15","97.88","98.70"
"2024","Norway","NO","4","20","175.56","185.19","5.49","904.19","911.81","0.84","97.39","98.62"
"2024","Norway","NO","4","21","185.19","204.49","10.42","911.81","931.84","2.20","96.83","98.53"
"2024","Norway","NO","4","22","204.49","229.31","12.14","931.84","959.75","3.00","96.44","98.40"
"2024","Norway","NO","4","23","229.31","0","0","959.75","0","0","96.06","98.23"
"2024","Norway","NO","5","0","240.27","243.53","1.36","999.32","1004.03","0.47","96.41","98.14"
"2024","Norway","NO","5","1","243.53","248.10","1.88","1004.03","1009.28","0.52","96.45","98.12"
"2024","Norway","NO","5","2","248.10","240.09","-3.23","1009.28","1004.98","-0.43","96.42","98.09"
"2024","Norway","NO","5","3","240.09","226.56","-5.64","1004.98","996.54","-0.84","96.96","98.14"
"2024","Norway","NO","5","4","226.56","226.71","0.07","996.54","1002.55","0.60","97.64","98.24"
"2024","Norway","NO","5","5","226.71","229.21","1.10","1002.55","1008.41","0.58","97.87","98.26"
"2024","Norway","NO","5","6","229.21","250.60","9.33","1008.41","1034.44","2.58","97.75","98.27"
"2024","Norway","NO","5","7","250.60","291.66","16.38","1034.44","1083.87","4.78","97.12","98.17"
"2024","Norway","NO","5","8","291.66","333.70","14.41","1083.87","1142.86","5.44","96.15","97.96"
"2024","Norway","NO","5","9","333.70","363.08","8.80","1142.86","1183.36","3.54","95.62","97.74"
"2024","Norway","NO","5","10","363.08","376.37","3.66","1183.36","1201.64","1.54","95.50","97.60"
"2024","Norway","NO","5","11","376.37","353.14","-6.17","1201.64","1169.17","-2.70","95.41","97.55"
"2024","Norway","NO","5","12","353.14","306.46","-13.22","1169.17","1104.41","-5.54","95.43","97.66"
"2024","Norway","NO","5","13","306.46","260.87","-14.88","1104.41","1042.03","-5.65","95.65","97.88"
"2024","Norway","NO","5","14","260.87","231.76","-11.16","1042.03","1007.47","-3.32","96.16","98.12"
"2024","Norway","NO","5","15","231.76","217.54","-6.14","1007.47","993.99","-1.34","97.26","98.26"
"2024","Norway","NO","5","16","217.54","211.99","-2.55","993.99","990.89","-0.31","97.88","98.33"
"2024","Norway","NO","5","17","211.99","214.62","1.24","990.89","993.29","0.24","98.12","98.36"
"2024","Norway","NO","5","18","214.62","216.30","0.78","993.29","991.33","-0.20","98.03","98.34"
"2024","Norway","NO","5","19","216.30","219.77","1.60","991.33","987.07","-0.43","97.76","98.33"
"2024","Norway","NO","5","20","219.77","221.95","0.99","987.07","983.46","-0.37","97.22","98.30"
"2024","Norway","NO","5","21","221.95","231.72","4.40","983.46","990.83","0.75","96.74","98.27"
"2024","Norway","NO","5","22","231.72","239.09","3.18","990.83","998.68","0.79","96.60","98.20"
"2024","Norway","NO","5","23","239.09","0","0","998.68","0","0","96.44","98.15"
"2024","Norway","NO","6","0","258.42","268.29","3.82","994.12","1004.68","1.06","96.34","98.01"
"2024","Norway","NO","6","1","268.29","267.67","-0.23","1004.68","1004.22","-0.05","96.17","97.93"
"2024","Norway","NO","6","2","267.67","270.53","1.07","1004.22","1013.59","0.93","96.14","97.94"
"2024","Norway","NO","6","3","270.53","252.96","-6.49","1013.59","996.08","-1.73","96.57","97.94"
"2024","Norway","NO","6","4","252.96","250.45","-0.99","996.08","995.44","-0.06","96.93","98.07"
"2024","Norway","NO","6","5","250.45","257.05","2.64","995.44","1004.61","0.92","96.98","98.12"
"2024","Norway","NO","6","6","257.05","280.54","9.14","1004.61","1034.85","3.01","96.77","98.10"
"2024","Norway","NO","6","7","280.54","309.02","10.15","1034.85","1072.17","3.61","96.51","97.99"
"2024","Norway","NO","6","8","309.02","332.64","7.64","1072.17","1104.12","2.98","96.24","97.83"
"2024","Norway","NO","6","9","332.64","369.26","11.01","1104.12","1151.18","4.26","96.23","97.70"
"2024","Norway","NO","6","10","369.26","391.22","5.95","1151.18","1178.38","2.36","95.92","97.51"
"2024","Norway","NO","6","11","391.22","384.55","-1.70","1178.38","1166.95","-0.97","95.71","97.40"
"2024","Norway","NO","6","12","384.55","350.88","-8.76","1166.95","1118.97","-4.11","95.39","97.44"
"2024","Norway","NO","6","13","350.88","294.33","-16.12","1118.97","1041.35","-6.94","95.35","97.59"
"2024","Norway","NO","6","14","294.33","244.68","-16.87","1041.35","980.39","-5.85","95.65","97.91"
"2024","Norway","NO","6","15","244.68","228.89","-6.45","980.39","964.34","-1.64","96.54","98.17"
"2024","Norway","NO","6","16","228.89","224.36","-1.98","964.34","962.06","-0.24","97.18","98.25"
"2024","Norway","NO","6","17","224.36","224.14","-0.10","962.06","963.85","0.19","97.51","98.27"
"2024","Norway","NO","6","18","224.14","224.73","0.26","963.85","964.88","0.11","97.67","98.27"
"2024","Norway","NO","6","19","224.73","233.82","4.04","964.88","971.86","0.72","97.66","98.27"
"2024","Norway","NO","6","20","233.82","243.21","4.02","971.86","979.46","0.78","97.31","98.20"
"2024","Norway","NO","6","21","243.21","249.65","2.65","979.46","986.34","0.70","96.94","98.13"
"2024","Norway","NO","6","22","249.65","254.08","1.77","986.34","989.91","0.36","96.72","98.08"
"2024","Norway","NO","6","23","254.08","0","0","989.91","0","0","96.49","98.04"
"2024","Norway","NO","7","0","266.36","272.92","2.46","1038.29","1045.45","0.69","96.50","97.99"
"2024","Norway","NO","7","1","272.92","275.27","0.86","1045.45","1048.82","0.32","96.42","97.93"
"2024","Norway","NO","7","2","275.27","275.17","-0.04","1048.82","1050.41","0.15","96.43","97.91"
"2024","Norway","NO","7","3","275.17","259.73","-5.61","1050.41","1037.99","-1.18","96.72","97.91"
"2024","Norway","NO","7","4","259.73","257.25","-0.95","1037.99","1038.05","0.01","97.29","98.02"
"2024","Norway","NO","7","5","257.25","257.44","0.07","1038.05","1038.36","0.03","97.40","98.07"
"2024","Norway","NO","7","6","257.44","277.76","7.89","1038.36","1062.94","2.37","97.31","98.09"
"2024","Norway","NO","7","7","277.76","297.18","6.99","1062.94","1089.50","2.50","96.98","98.00"
"2024","Norway","NO","7","8","297.18","332.65","11.94","1089.50","1136.80","4.34","96.59","97.93"
"2024","Norway","NO","7","9","332.65","375.34","12.83","1136.80","1191.81","4.84","96.20","97.76"
"2024","Norway","NO","7","10","375.34","405.05","7.92","1191.81","1230.19","3.22","95.95","97.56"
"2024","Norway","NO","7","11","405.05","383.61","-5.29","1230.19","1200.86","-2.38","95.80","97.41"
"2024","Norway","NO","7","12","383.61","338.51","-11.76","1200.86","1139.34","-5.12","95.45","97.51"
"2024","Norway","NO","7","13","338.51","286.58","-15.34","1139.34","1071.49","-5.96","95.81","97.72"
"2024","Norway","NO","7","14","286.58","250.06","-12.74","1071.49","1026.31","-4.22","96.49","97.99"
"2024","Norway","NO","7","15","250.06","234.59","-6.19","1026.31","1008.01","-1.78","97.18","98.17"
"2024","Norway","NO","7","16","234.59","232.80","-0.76","1008.01","1009.18","0.12","97.54","98.24"
"2024","Norway","NO","7","17","232.80","230.39","-1.04","1009.18","1006.35","-0.28","97.77","98.25"
"2024","Norway","NO","7","18","230.39","231.15","0.33","1006.35","1004.92","-0.14","97.71","98.26"
"2024","Norway","NO","7","19","231.15","231.20","0.02","1004.92","1002.10","-0.28","97.59","98.24"
"2024","Norway","NO","7","20","231.20","235.54","1.88","1002.10","1003.73","0.16","97.30","98.23"
"2024","Norway","NO","7","21","235.54","245.13","4.07","1003.73","1012.39","0.86","96.91","98.19"
"2024","Norway","NO","7","22","245.13","257.04","4.86","1012.39","1025.85","1.33","96.78","98.13"
"2024","Norway","NO","7","23","257.04","0","0","1025.85","0","0","96.59","98.05"
"2024","Norway","NO","8","0","229.14","236.37","3.16","960.79","969.67","0.92","95.43","98.22"
"2024","Norway","NO","8","1","236.37","238.10","0.73","969.67","970.67","0.10","95.40","98.15"
"2024","Norway","NO","8","2","238.10","238.97","0.37","970.67","972.83","0.22","95.25","98.13"
"2024","Norway","NO","8","3","238.97","220.27","-7.83","972.83","955.28","-1.80","95.47","98.13"
"2024","Norway","NO","8","4","220.27","211.20","-4.12","955.28","948.38","-0.72","96.14","98.26"
"2024","Norway","NO","8","5","211.20","199.94","-5.33","948.38","940.19","-0.86","96.73","98.34"
"2024","Norway","NO","8","6","199.94","206.34","3.20","940.19","947.46","0.77","97.12","98.43"
"2024","Norway","NO","8","7","206.34","239.73","16.18","947.46","989.41","4.43","97.02","98.41"
"2024","Norway","NO","8","8","239.73","287.30","19.84","989.41","1049.63","6.09","96.43","98.25"
"2024","Norway","NO","8","9","287.30","324.60","12.98","1049.63","1098.30","4.64","95.99","98.02"
"2024","Norway","NO","8","10","324.60","348.36","7.32","1098.30","1131.39","3.01","95.56","97.85"
"2024","Norway","NO","8","11","348.36","341.83","-1.87","1131.39","1122.37","-0.80","95.35","97.71"
"2024","Norway","NO","8","12","341.83","298.22","-12.76","1122.37","1064.08","-5.19","95.39","97.75"
"2024","Norway","NO","8","13","298.22","243.02","-18.51","1064.08","989.79","-6.98","95.81","97.94"
"2024","Norway","NO","8","14","243.02","204.42","-15.88","989.79","942.25","-4.80","96.16","98.23"
"2024","Norway","NO","8","15","204.42","199.78","-2.27","942.25","939.02","-0.34","96.88","98.42"
"2024","Norway","NO","8","16","199.78","198.99","-0.40","939.02","938.35","-0.07","97.15","98.44"
"2024","Norway","NO","8","17","198.99","198.18","-0.41","938.35","931.62","-0.72","97.18","98.45"
"2024","Norway","NO","8","18","198.18","197.07","-0.56","931.62","925.69","-0.64","96.65","98.46"
"2024","Norway","NO","8","19","197.07","201.54","2.27","925.69","926.80","0.12","96.30","98.46"
"2024","Norway","NO","8","20","201.54","207.61","3.01","926.80","933.02","0.67","95.86","98.43"
"2024","Norway","NO","8","21","207.61","206.60","-0.49","933.02","933.75","0.08","95.71","98.38"
"2024","Norway","NO","8","22","206.60","212.79","3.00","933.75","941.64","0.84","95.73","98.35"
"2024","Norway","NO","8","23","212.79","0","0","941.64","0","0","95.58","98.31"
"2024","Norway","NO","9","0","244.00","252.51","3.49","960.45","969.36","0.93","96.25","98.13"
"2024","Norway","NO","9","1","252.51","248.24","-1.69","969.36","965.77","-0.37","96.19","98.07"
"2024","Norway","NO","9","2","248.24","239.04","-3.71","965.77","957.54","-0.85","96.33","98.09"
"2024","Norway","NO","9","3","239.04","210.39","-11.99","957.54","924.52","-3.45","96.62","98.14"
"2024","Norway","NO","9","4","210.39","198.28","-5.76","924.52","917.70","-0.74","96.98","98.33"
"2024","Norway","NO","9","5","198.28","190.69","-3.83","917.70","914.10","-0.39","97.46","98.43"
"2024","Norway","NO","9","6","190.69","193.56","1.51","914.10","918.73","0.51","97.81","98.49"
"2024","Norway","NO","9","7","193.56","205.39","6.11","918.73","931.53","1.39","97.79","98.48"
