Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-02 10:00:00,Denmark,Denmark,DK,197.23,265.4,72.37,68.89,entsoe.eu,false,
2023-01-02 11:00:00,Denmark,Denmark,DK,193.2,260.12,72.31,69.46,entsoe.eu,false,
2023-01-02 12:00:00,Denmark,Denmark,DK,197.45,263.31,71.73,69.58,entsoe.eu,false,
2023-01-02 13:00:00,Denmark,Denmark,DK,185.75,250.67,72.25,70.65,entsoe.eu,false,
2023-01-02 14:00:00,Denmark,Denmark,DK,185.6,249.08,71.93,70.41,entsoe.eu,false,
2023-01-02 15:00:00,Denmark,Denmark,DK,185.67,246.25,72.78,71.05,entsoe.eu,false,
2023-01-02 16:00:00,Denmark,Denmark,DK,180.08,237.41,73.83,72.62,entsoe.eu,false,
2023-01-02 17:00:00,Denmark,Denmark,DK,130.59,190.11,77.39,76.92,entsoe.eu,false,
2023-01-02 18:00:00,Denmark,Denmark,DK,89.58,139.6,84.07,80.32,entsoe.eu,false,
2023-01-02 19:00:00,Denmark,Denmark,DK,92.65,142.2,84.28,82.09,entsoe.eu,false,
2023-01-02 20:00:00,Denmark,Denmark,DK,89.36,137.48,84.59,83.22,entsoe.eu,false,
2023-01-02 21:00:00,Denmark,Denmark,DK,78.85,126.23,86.23,84.59,entsoe.eu,false,
2023-01-02 22:00:00,Denmark,Denmark,DK,79.85,128.32,86.02,84.54,entsoe.eu,false,
2023-01-02 23:00:00,Denmark,Denmark,DK,97.88,146.12,84.46,82.86,entsoe.eu,false,
2023-01-03 00:00:00,Denmark,Denmark,DK,111.57,161.06,83.31,81.6,entsoe.eu,false,
2023-01-03 01:00:00,Denmark,Denmark,DK,92.86,143.89,85.4,83.97,entsoe.eu,false,
2023-01-03 02:00:00,Denmark,Denmark,DK,93.35,146.85,85.2,83.67,entsoe.eu,false,
2023-01-03 03:00:00,Denmark,Denmark,DK,106.89,162.37,83.66,82.0,entsoe.eu,false,
2023-01-03 04:00:00,Denmark,Denmark,DK,102.06,160.34,83.33,81.58,entsoe.eu,false,
2023-01-03 05:00:00,Denmark,Denmark,DK,113.92,174.32,80.18,75.48,entsoe.eu,false,
2023-01-03 06:00:00,Denmark,Denmark,DK,107.75,168.38,80.51,75.15,entsoe.eu,false,
2023-01-03 07:00:00,Denmark,Denmark,DK,114.59,180.36,79.2,73.48,entsoe.eu,false,
2023-01-03 08:00:00,Denmark,Denmark,DK,124.07,194.56,77.23,72.15,entsoe.eu,false,
2023-01-03 09:00:00,Denmark,Denmark,DK,127.98,198.74,76.62,72.18,entsoe.eu,false,
2023-01-03 10:00:00,Denmark,Denmark,DK,129.8,204.74,76.25,72.14,entsoe.eu,false,
2023-01-03 11:00:00,Denmark,Denmark,DK,124.41,199.09,77.51,73.33,entsoe.eu,false,
2023-01-03 12:00:00,Denmark,Denmark,DK,162.29,245.15,71.07,67.66,entsoe.eu,false,
2023-01-03 13:00:00,Denmark,Denmark,DK,132.54,214.24,75.26,68.78,entsoe.eu,false,
2023-01-03 14:00:00,Denmark,Denmark,DK,155.48,240.93,71.13,66.29,entsoe.eu,false,
2023-01-03 15:00:00,Denmark,Denmark,DK,144.93,227.93,73.62,68.74,entsoe.eu,false,
2023-01-03 16:00:00,Denmark,Denmark,DK,122.23,198.13,77.1,71.38,entsoe.eu,false,
2023-01-03 17:00:00,Denmark,Denmark,DK,138.38,215.37,74.74,71.05,entsoe.eu,false,
2023-01-03 18:00:00,Denmark,Denmark,DK,137.33,208.01,75.85,73.28,entsoe.eu,false,
2023-01-03 19:00:00,Denmark,Denmark,DK,170.18,247.72,71.82,70.97,entsoe.eu,false,
2023-01-03 20:00:00,Denmark,Denmark,DK,166.44,235.79,74.27,73.0,entsoe.eu,false,
2023-01-03 21:00:00,Denmark,Denmark,DK,141.49,207.11,78.27,77.21,entsoe.eu,false,
2023-01-03 22:00:00,Denmark,Denmark,DK,124.56,182.74,80.58,79.23,entsoe.eu,false,
2023-01-03 23:00:00,Denmark,Denmark,DK,105.12,154.1,83.61,82.03,entsoe.eu,false,
2023-01-04 00:00:00,Denmark,Denmark,DK,87.14,132.82,86.2,84.75,entsoe.eu,false,
2023-01-04 01:00:00,Denmark,Denmark,DK,80.68,119.12,87.16,85.8,entsoe.eu,false,
2023-01-04 02:00:00,Denmark,Denmark,DK,75.79,112.98,88.09,86.5,entsoe.eu,false,
2023-01-04 03:00:00,Denmark,Denmark,DK,73.36,109.7,88.43,86.84,entsoe.eu,false,
2023-01-04 04:00:00,Denmark,Denmark,DK,70.34,107.87,88.95,87.68,entsoe.eu,false,
2023-01-04 05:00:00,Denmark,Denmark,DK,70.73,109.95,89.2,88.41,entsoe.eu,false,
2023-01-04 06:00:00,Denmark,Denmark,DK,76.17,118.42,88.59,87.91,entsoe.eu,false,
2023-01-04 07:00:00,Denmark,Denmark,DK,92.74,141.12,86.97,86.15,entsoe.eu,false,
2023-01-04 08:00:00,Denmark,Denmark,DK,93.33,140.79,86.87,86.09,entsoe.eu,false,
2023-01-04 09:00:00,Denmark,Denmark,DK,89.48,137.9,86.83,86.02,entsoe.eu,false,
2023-01-04 10:00:00,Denmark,Denmark,DK,87.62,133.51,87.53,86.73,entsoe.eu,false,
2023-01-04 11:00:00,Denmark,Denmark,DK,86.32,129.5,87.37,86.67,entsoe.eu,false,
2023-01-04 12:00:00,Denmark,Denmark,DK,84.96,129.44,87.01,86.29,entsoe.eu,false,
2023-01-04 13:00:00,Denmark,Denmark,DK,82.67,126.8,87.38,86.7,entsoe.eu,false,
2023-01-04 14:00:00,Denmark,Denmark,DK,85.57,129.51,87.25,86.42,entsoe.eu,false,
2023-01-04 15:00:00,Denmark,Denmark,DK,86.41,129.55,87.56,86.78,entsoe.eu,false,
2023-01-04 16:00:00,Denmark,Denmark,DK,85.06,127.89,88.02,87.39,entsoe.eu,false,
2023-01-04 17:00:00,Denmark,Denmark,DK,81.39,124.64,88.09,87.48,entsoe.eu,false,
2023-01-04 18:00:00,Denmark,Denmark,DK,80.84,121.61,88.38,87.66,entsoe.eu,false,
2023-01-04 19:00:00,Denmark,Denmark,DK,81.21,120.79,88.3,87.5,entsoe.eu,false,
2023-01-04 20:00:00,Denmark,Denmark,DK,80.15,119.04,88.75,87.89,entsoe.eu,false,
2023-01-04 21:00:00,Denmark,Denmark,DK,79.58,117.7,88.78,87.94,entsoe.eu,false,
2023-01-04 22:00:00,Denmark,Denmark,DK,85.64,122.57,88.24,87.22,entsoe.eu,false,
2023-01-04 23:00:00,Denmark,Denmark,DK,90.68,128.66,88.1,86.89,entsoe.eu,false,
2023-01-05 00:00:00,Denmark,Denmark,DK,88.79,126.61,88.61,87.33,entsoe.eu,false,
2023-01-05 01:00:00,Denmark,Denmark,DK,88.97,126.86,88.53,87.23,entsoe.eu,false,
2023-01-05 02:00:00,Denmark,Denmark,DK,83.42,121.05,88.99,87.85,entsoe.eu,false,
2023-01-05 03:00:00,Denmark,Denmark,DK,89.91,130.48,88.48,87.23,entsoe.eu,false,
2023-01-05 04:00:00,Denmark,Denmark,DK,91.92,134.14,88.04,86.82,entsoe.eu,false,
2023-01-05 05:00:00,Denmark,Denmark,DK,83.98,129.7,88.36,87.44,entsoe.eu,false,
2023-01-05 06:00:00,Denmark,Denmark,DK,90.52,142.25,86.68,85.97,entsoe.eu,false,
2023-01-05 07:00:00,Denmark,Denmark,DK,99.28,156.26,84.76,82.49,entsoe.eu,false,
2023-01-05 08:00:00,Denmark,Denmark,DK,113.42,175.75,81.9,79.67,entsoe.eu,false,
2023-01-05 09:00:00,Denmark,Denmark,DK,127.66,191.86,80.31,77.71,entsoe.eu,false,
2023-01-05 10:00:00,Denmark,Denmark,DK,141.28,210.04,77.94,75.18,entsoe.eu,false,
2023-01-05 11:00:00,Denmark,Denmark,DK,161.35,234.13,75.1,72.49,entsoe.eu,false,
2023-01-05 12:00:00,Denmark,Denmark,DK,179.87,258.93,71.59,69.25,entsoe.eu,false,
2023-01-05 13:00:00,Denmark,Denmark,DK,184.62,264.57,70.9,66.15,entsoe.eu,false,
2023-01-05 14:00:00,Denmark,Denmark,DK,176.69,257.93,70.79,62.11,entsoe.eu,false,
2023-01-05 15:00:00,Denmark,Denmark,DK,161.55,249.18,70.15,62.18,entsoe.eu,false,
2023-01-05 16:00:00,Denmark,Denmark,DK,197.7,281.47,69.41,62.63,entsoe.eu,false,
2023-01-05 17:00:00,Denmark,Denmark,DK,167.89,253.98,71.16,64.75,entsoe.eu,false,
2023-01-05 18:00:00,Denmark,Denmark,DK,137.93,222.27,74.53,66.55,entsoe.eu,false,
2023-01-05 19:00:00,Denmark,Denmark,DK,133.56,216.53,75.08,65.97,entsoe.eu,false,
2023-01-05 20:00:00,Denmark,Denmark,DK,129.99,209.14,76.13,65.99,entsoe.eu,false,
2023-01-05 21:00:00,Denmark,Denmark,DK,107.35,179.84,80.5,71.27,entsoe.eu,false,
2023-01-05 22:00:00,Denmark,Denmark,DK,104.15,181.08,80.89,76.87,entsoe.eu,false,
2023-01-05 23:00:00,Denmark,Denmark,DK,79.85,147.99,86.16,80.61,entsoe.eu,false,
2023-01-06 00:00:00,Denmark,Denmark,DK,77.31,139.3,87.17,82.67,entsoe.eu,false,
2023-01-06 01:00:00,Denmark,Denmark,DK,72.27,127.46,87.88,85.01,entsoe.eu,false,
2023-01-06 02:00:00,Denmark,Denmark,DK,69.81,121.99,88.13,87.43,entsoe.eu,false,
2023-01-06 03:00:00,Denmark,Denmark,DK,64.72,110.75,89.0,88.36,entsoe.eu,false,
2023-01-06 04:00:00,Denmark,Denmark,DK,69.0,112.69,88.46,87.86,entsoe.eu,false,
2023-01-06 05:00:00,Denmark,Denmark,DK,58.56,103.88,89.76,89.25,entsoe.eu,false,
2023-01-06 06:00:00,Denmark,Denmark,DK,60.8,107.04,88.92,87.58,entsoe.eu,false,
2023-01-06 07:00:00,Denmark,Denmark,DK,57.4,104.64,89.98,88.29,entsoe.eu,false,
2023-01-06 08:00:00,Denmark,Denmark,DK,60.9,110.1,88.91,86.83,entsoe.eu,false,
2023-01-06 09:00:00,Denmark,Denmark,DK,74.46,125.57,87.47,84.53,entsoe.eu,false,
2023-01-06 10:00:00,Denmark,Denmark,DK,84.45,138.82,86.66,83.7,entsoe.eu,false,
2023-01-06 11:00:00,Denmark,Denmark,DK,85.04,140.44,86.68,83.95,entsoe.eu,false,
2023-01-06 12:00:00,Denmark,Denmark,DK,90.04,148.09,85.83,83.15,entsoe.eu,false,
2023-01-06 13:00:00,Denmark,Denmark,DK,79.18,136.01,86.52,83.76,entsoe.eu,false,
2023-01-06 14:00:00,Denmark,Denmark,DK,85.21,137.85,85.84,83.29,entsoe.eu,false,
2023-01-06 15:00:00,Denmark,Denmark,DK,76.9,129.76,86.72,82.09,entsoe.eu,false,
2023-01-06 16:00:00,Denmark,Denmark,DK,70.56,122.08,87.22,80.74,entsoe.eu,false,
2023-01-06 17:00:00,Denmark,Denmark,DK,60.63,111.47,88.24,81.56,entsoe.eu,false,
2023-01-06 18:00:00,Denmark,Denmark,DK,60.0,112.86,88.9,81.61,entsoe.eu,false,
2023-01-06 19:00:00,Denmark,Denmark,DK,65.81,119.84,87.58,80.01,entsoe.eu,false,
2023-01-06 20:00:00,Denmark,Denmark,DK,76.04,131.85,86.39,78.22,entsoe.eu,false,
2023-01-06 21:00:00,Denmark,Denmark,DK,76.59,134.14,86.26,77.55,entsoe.eu,false,
2023-01-06 22:00:00,Denmark,Denmark,DK,79.93,137.64,85.68,76.57,entsoe.eu,false,
2023-01-06 23:00:00,Denmark,Denmark,DK,99.77,164.82,83.13,75.89,entsoe.eu,false,
2023-01-07 00:00:00,Denmark,Denmark,DK,108.84,173.94,81.37,72.51,entsoe.eu,false,
2023-01-07 01:00:00,Denmark,Denmark,DK,116.93,179.72,80.63,71.86,entsoe.eu,false,
2023-01-07 02:00:00,Denmark,Denmark,DK,121.02,180.79,80.65,71.06,entsoe.eu,false,
2023-01-07 03:00:00,Denmark,Denmark,DK,104.96,160.24,82.68,73.08,entsoe.eu,false,
2023-01-07 04:00:00,Denmark,Denmark,DK,100.53,156.66,82.82,74.4,entsoe.eu,false,
2023-01-07 05:00:00,Denmark,Denmark,DK,97.31,155.83,83.09,75.08,entsoe.eu,false,
2023-01-07 06:00:00,Denmark,Denmark,DK,96.18,155.33,83.02,75.4,entsoe.eu,false,
2023-01-07 07:00:00,Denmark,Denmark,DK,100.54,164.06,82.61,75.2,entsoe.eu,false,
2023-01-07 08:00:00,Denmark,Denmark,DK,91.16,152.36,84.83,78.77,entsoe.eu,false,
2023-01-07 09:00:00,Denmark,Denmark,DK,89.95,149.64,85.73,79.68,entsoe.eu,false,
2023-01-07 10:00:00,Denmark,Denmark,DK,85.9,144.4,86.47,80.41,entsoe.eu,false,
2023-01-07 11:00:00,Denmark,Denmark,DK,76.24,132.84,87.0,81.94,entsoe.eu,false,
2023-01-07 12:00:00,Denmark,Denmark,DK,75.71,131.04,87.04,82.4,entsoe.eu,false,
2023-01-07 13:00:00,Denmark,Denmark,DK,82.55,136.97,86.14,81.27,entsoe.eu,false,
2023-01-07 14:00:00,Denmark,Denmark,DK,91.0,148.03,85.89,80.48,entsoe.eu,false,
2023-01-07 15:00:00,Denmark,Denmark,DK,95.22,150.84,85.81,79.86,entsoe.eu,false,
2023-01-07 16:00:00,Denmark,Denmark,DK,97.52,153.05,85.73,79.3,entsoe.eu,false,
2023-01-07 17:00:00,Denmark,Denmark,DK,86.6,139.55,86.61,81.09,entsoe.eu,false,
2023-01-07 18:00:00,Denmark,Denmark,DK,78.22,131.41,87.36,83.58,entsoe.eu,false,
2023-01-07 19:00:00,Denmark,Denmark,DK,72.37,123.81,88.5,86.26,entsoe.eu,false,
2023-01-07 20:00:00,Denmark,Denmark,DK,69.29,117.26,89.23,88.0,entsoe.eu,false,
2023-01-07 21:00:00,Denmark,Denmark,DK,66.92,109.73,89.28,87.94,entsoe.eu,false,
2023-01-07 22:00:00,Denmark,Denmark,DK,69.44,110.55,89.52,88.11,entsoe.eu,false,
2023-01-07 23:00:00,Denmark,Denmark,DK,64.47,103.66,89.76,88.02,entsoe.eu,false,
2023-01-08 00:00:00,Denmark,Denmark,DK,62.87,100.86,90.3,88.28,entsoe.eu,false,
2023-01-08 01:00:00,Denmark,Denmark,DK,62.43,100.22,90.2,88.24,entsoe.eu,false,
2023-01-08 02:00:00,Denmark,Denmark,DK,64.94,103.19,89.71,87.25,entsoe.eu,false,
2023-01-08 03:00:00,Denmark,Denmark,DK,59.88,97.84,90.19,88.05,entsoe.eu,false,
2023-01-08 04:00:00,Denmark,Denmark,DK,53.68,92.71,90.7,89.22,entsoe.eu,false,
2023-01-08 05:00:00,Denmark,Denmark,DK,55.06,95.82,90.63,89.27,entsoe.eu,false,
2023-01-08 06:00:00,Denmark,Denmark,DK,50.7,91.72,92.05,87.91,entsoe.eu,false,
2023-01-08 07:00:00,Denmark,Denmark,DK,62.78,106.14,90.61,83.92,entsoe.eu,false,
2023-01-08 08:00:00,Denmark,Denmark,DK,63.1,114.48,89.99,83.94,entsoe.eu,false,
2023-01-08 09:00:00,Denmark,Denmark,DK,65.38,120.28,89.37,82.71,entsoe.eu,false,
2023-01-08 10:00:00,Denmark,Denmark,DK,69.54,120.92,88.72,82.42,entsoe.eu,false,
2023-01-08 11:00:00,Denmark,Denmark,DK,66.95,122.23,88.83,82.18,entsoe.eu,false,
2023-01-08 12:00:00,Denmark,Denmark,DK,69.27,122.71,88.54,81.13,entsoe.eu,false,
2023-01-08 13:00:00,Denmark,Denmark,DK,74.38,131.03,87.73,80.14,entsoe.eu,false,
2023-01-08 14:00:00,Denmark,Denmark,DK,78.25,137.69,85.8,78.55,entsoe.eu,false,
2023-01-08 15:00:00,Denmark,Denmark,DK,78.65,141.18,85.61,79.57,entsoe.eu,false,
2023-01-08 16:00:00,Denmark,Denmark,DK,69.77,129.37,87.14,79.84,entsoe.eu,false,
2023-01-08 17:00:00,Denmark,Denmark,DK,76.96,138.81,86.21,80.04,entsoe.eu,false,
2023-01-08 18:00:00,Denmark,Denmark,DK,85.66,146.84,85.54,79.02,entsoe.eu,false,
2023-01-08 19:00:00,Denmark,Denmark,DK,96.14,156.09,85.13,78.07,entsoe.eu,false,
2023-01-08 20:00:00,Denmark,Denmark,DK,104.54,163.8,84.45,76.8,entsoe.eu,false,
2023-01-08 21:00:00,Denmark,Denmark,DK,93.46,150.57,85.54,76.57,entsoe.eu,false,
2023-01-08 22:00:00,Denmark,Denmark,DK,99.6,153.76,85.16,75.99,entsoe.eu,false,
2023-01-08 23:00:00,Denmark,Denmark,DK,94.8,145.08,85.86,76.74,entsoe.eu,false,
2023-01-09 00:00:00,Denmark,Denmark,DK,94.59,146.01,85.08,76.37,entsoe.eu,false,
2023-01-09 01:00:00,Denmark,Denmark,DK,112.93,164.45,82.72,77.37,entsoe.eu,false,
2023-01-09 02:00:00,Denmark,Denmark,DK,128.16,178.63,80.89,77.02,entsoe.eu,false,
2023-01-09 03:00:00,Denmark,Denmark,DK,143.28,195.03,78.99,74.91,entsoe.eu,false,
2023-01-09 04:00:00,Denmark,Denmark,DK,102.16,156.29,82.58,78.72,entsoe.eu,false,
2023-01-09 05:00:00,Denmark,Denmark,DK,93.55,150.98,83.73,75.52,entsoe.eu,false,
2023-01-09 06:00:00,Denmark,Denmark,DK,83.72,143.53,85.18,77.17,entsoe.eu,false,
2023-01-09 07:00:00,Denmark,Denmark,DK,99.32,164.99,82.24,75.26,entsoe.eu,false,
2023-01-09 08:00:00,Denmark,Denmark,DK,94.67,164.42,82.78,76.62,entsoe.eu,false,
2023-01-09 09:00:00,Denmark,Denmark,DK,83.27,149.58,84.79,76.93,entsoe.eu,false,
2023-01-09 10:00:00,Denmark,Denmark,DK,84.56,151.87,84.52,75.89,entsoe.eu,false,
2023-01-09 11:00:00,Denmark,Denmark,DK,97.28,166.55,82.77,73.85,entsoe.eu,false,
2023-01-09 12:00:00,Denmark,Denmark,DK,96.64,163.86,82.9,74.01,entsoe.eu,false,
2023-01-09 13:00:00,Denmark,Denmark,DK,95.11,162.16,82.86,74.21,entsoe.eu,false,
2023-01-09 14:00:00,Denmark,Denmark,DK,106.25,178.79,80.55,72.03,entsoe.eu,false,
2023-01-09 15:00:00,Denmark,Denmark,DK,99.41,173.34,81.66,72.82,entsoe.eu,false,
2023-01-09 16:00:00,Denmark,Denmark,DK,101.11,175.39,81.07,72.4,entsoe.eu,false,
2023-01-09 17:00:00,Denmark,Denmark,DK,105.03,182.0,80.35,71.96,entsoe.eu,false,
2023-01-09 18:00:00,Denmark,Denmark,DK,106.47,181.74,80.17,71.95,entsoe.eu,false,
2023-01-09 19:00:00,Denmark,Denmark,DK,107.93,183.19,80.42,72.58,entsoe.eu,false,
2023-01-09 20:00:00,Denmark,Denmark,DK,107.61,181.09,80.98,73.28,entsoe.eu,false,
2023-01-09 21:00:00,Denmark,Denmark,DK,123.42,197.68,79.2,70.13,entsoe.eu,false,
2023-01-09 22:00:00,Denmark,Denmark,DK,134.95,211.53,78.05,69.06,entsoe.eu,false,
2023-01-09 23:00:00,Denmark,Denmark,DK,156.28,229.07,78.21,68.02,entsoe.eu,false,
2023-01-10 00:00:00,Denmark,Denmark,DK,179.11,254.23,76.32,67.15,entsoe.eu,false,
2023-01-10 01:00:00,Denmark,Denmark,DK,168.27,237.34,77.46,66.95,entsoe.eu,false,
2023-01-10 02:00:00,Denmark,Denmark,DK,148.8,214.03,77.82,67.85,entsoe.eu,false,
2023-01-10 03:00:00,Denmark,Denmark,DK,144.58,213.19,77.56,70.38,entsoe.eu,false,
2023-01-10 04:00:00,Denmark,Denmark,DK,129.72,208.23,78.69,73.08,entsoe.eu,false,
2023-01-10 05:00:00,Denmark,Denmark,DK,115.22,185.97,79.85,71.12,entsoe.eu,false,
2023-01-10 06:00:00,Denmark,Denmark,DK,120.46,192.03,78.43,72.51,entsoe.eu,false,
2023-01-10 07:00:00,Denmark,Denmark,DK,122.46,193.89,77.78,72.68,entsoe.eu,false,
2023-01-10 08:00:00,Denmark,Denmark,DK,110.42,182.31,79.4,73.61,entsoe.eu,false,
2023-01-10 09:00:00,Denmark,Denmark,DK,104.12,173.67,80.35,73.82,entsoe.eu,false,
2023-01-10 10:00:00,Denmark,Denmark,DK,119.8,186.72,79.08,73.9,entsoe.eu,false,
2023-01-10 11:00:00,Denmark,Denmark,DK,109.11,176.82,80.55,74.49,entsoe.eu,false,
2023-01-10 12:00:00,Denmark,Denmark,DK,115.26,178.96,81.06,74.06,entsoe.eu,false,
2023-01-10 13:00:00,Denmark,Denmark,DK,109.97,174.94,81.95,75.13,entsoe.eu,false,
2023-01-10 14:00:00,Denmark,Denmark,DK,109.1,167.85,82.22,74.61,entsoe.eu,false,
2023-01-10 15:00:00,Denmark,Denmark,DK,81.86,140.64,84.65,76.7,entsoe.eu,false,
2023-01-10 16:00:00,Denmark,Denmark,DK,83.41,138.9,85.12,79.28,entsoe.eu,false,
2023-01-10 17:00:00,Denmark,Denmark,DK,74.88,125.11,86.47,80.75,entsoe.eu,false,
2023-01-10 18:00:00,Denmark,Denmark,DK,83.43,133.4,85.88,82.93,entsoe.eu,false,
2023-01-10 19:00:00,Denmark,Denmark,DK,88.81,138.1,86.19,83.64,entsoe.eu,false,
2023-01-10 20:00:00,Denmark,Denmark,DK,64.29,113.7,89.79,88.22,entsoe.eu,false,
2023-01-10 21:00:00,Denmark,Denmark,DK,59.2,106.01,90.31,90.13,entsoe.eu,false,
2023-01-10 22:00:00,Denmark,Denmark,DK,56.98,93.95,90.88,90.52,entsoe.eu,false,
2023-01-10 23:00:00,Denmark,Denmark,DK,58.27,92.41,91.0,90.17,entsoe.eu,false,
2023-01-11 00:00:00,Denmark,Denmark,DK,55.37,89.47,91.4,90.28,entsoe.eu,false,
2023-01-11 01:00:00,Denmark,Denmark,DK,59.44,94.04,91.2,89.98,entsoe.eu,false,
2023-01-11 02:00:00,Denmark,Denmark,DK,66.68,102.37,90.17,88.48,entsoe.eu,false,
2023-01-11 03:00:00,Denmark,Denmark,DK,67.44,103.52,89.82,88.22,entsoe.eu,false,
2023-01-11 04:00:00,Denmark,Denmark,DK,62.78,100.8,90.18,89.11,entsoe.eu,false,
2023-01-11 05:00:00,Denmark,Denmark,DK,60.16,102.97,90.29,89.74,entsoe.eu,false,
2023-01-11 06:00:00,Denmark,Denmark,DK,61.14,107.56,90.12,88.76,entsoe.eu,false,
2023-01-11 07:00:00,Denmark,Denmark,DK,67.94,116.74,88.65,85.8,entsoe.eu,false,
2023-01-11 08:00:00,Denmark,Denmark,DK,67.53,116.81,89.15,83.97,entsoe.eu,false,
2023-01-11 09:00:00,Denmark,Denmark,DK,72.32,122.03,87.56,81.98,entsoe.eu,false,
2023-01-11 10:00:00,Denmark,Denmark,DK,79.35,131.65,86.58,82.77,entsoe.eu,false,
2023-01-11 11:00:00,Denmark,Denmark,DK,79.8,131.67,86.87,83.58,entsoe.eu,false,
2023-01-11 12:00:00,Denmark,Denmark,DK,67.15,117.94,88.81,85.02,entsoe.eu,false,
2023-01-11 13:00:00,Denmark,Denmark,DK,81.28,133.01,86.77,82.44,entsoe.eu,false,
2023-01-11 14:00:00,Denmark,Denmark,DK,91.39,143.36,85.7,81.29,entsoe.eu,false,
2023-01-11 15:00:00,Denmark,Denmark,DK,95.91,147.12,85.1,78.83,entsoe.eu,false,
2023-01-11 16:00:00,Denmark,Denmark,DK,80.59,126.15,86.7,80.23,entsoe.eu,false,
2023-01-11 17:00:00,Denmark,Denmark,DK,76.34,122.49,86.82,81.69,entsoe.eu,false,
2023-01-11 18:00:00,Denmark,Denmark,DK,66.45,114.07,88.3,84.48,entsoe.eu,false,
